inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000776,EV0004346,WO000643,SKU0020,F2,F2-L3,2025-06-23 20:45:13.413681,INSP011,FINISH,53,PASS,,0,before
QI000777,EV0003558,WO000529,SKU0027,F2,F2-L3,2025-05-17 07:54:16.476748,INSP011,QC_FINAL,57,PASS,,0,before
QI000778,EV0003818,WO000567,SKU0010,F1,F1-L1,2025-05-31 21:45:52.572269,INSP006,SEW,69,PASS,,0,before
QI000779,EV0004015,WO000596,SKU0019,F2,F2-L1,2025-06-06 03:03:30.767201,INSP012,QC_INLINE,36,PASS,,0,before
QI000780,EV0004394,WO000650,SKU0021,F2,F2-L1,2025-06-21 09:32:10.784617,INSP007,FINISH,33,PASS,,0,before
QI000781,EV0002180,WO000326,SKU0002,F1,F1-L3,2025-03-25 14:45:24.209891,INSP008,QC_INLINE,89,PASS,,0,before
QI000782,EV0002202,WO000329,SKU0022,F1,F1-L1,2025-04-05 05:30:28.402315,INSP008,FINISH,173,PASS,,0,before
QI000783,EV0000442,WO000067,SKU0020,F2,F2-L2,2025-01-21 21:30:32.172830,INSP008,QC_INLINE,15,PASS,,0,before
QI000784,EV0000511,WO000077,SKU0004,F1,F1-L2,2025-01-22 11:17:04.305043,INSP012,QC_FINAL,30,FAIL,STAIN,3,before
QI000785,EV0002615,WO000390,SKU0004,F1,F1-L1,2025-04-15 06:11:27.029004,INSP013,FINISH,52,PASS,,0,before
QI000786,EV0004728,WO000699,SKU0009,F1,F1-L1,2025-07-02 02:03:11.593483,INSP007,PACK,77,PASS,,0,before
QI000787,EV0000703,WO000106,SKU0026,F2,F2-L3,2025-02-03 07:34:20.683033,INSP004,QC_INLINE,90,FAIL,ZIPPER_FAIL,15,before
QI000788,EV0003957,WO000587,SKU0023,F1,F1-L3,2025-06-05 15:38:58.122104,INSP003,QC_FINAL,25,FAIL,LABEL_WRONG,7,before
QI000789,EV0004235,WO000627,SKU0013,F1,F1-L3,2025-06-19 07:53:03.945073,INSP002,QC_INLINE,175,PASS,,0,before
QI000790,EV0000380,WO000057,SKU0023,F1,F1-L3,2025-01-22 01:49:48.528648,INSP003,QC_INLINE,101,FAIL,LABEL_WRONG,8,before
QI000791,EV0001519,WO000227,SKU0005,F2,F2-L2,2025-03-02 12:16:45.234893,INSP018,QC_FINAL,20,PASS,,0,before
QI000792,EV0004566,WO000675,SKU0012,F2,F2-L2,2025-06-29 04:05:38.058654,INSP003,PACK,108,PASS,,0,before
QI000793,EV0001969,WO000294,SKU0003,F2,F2-L2,2025-03-19 17:17:13.478236,INSP014,QC_INLINE,14,PASS,,0,before
QI000794,EV0003491,WO000519,SKU0023,F1,F1-L1,2025-05-16 10:32:08.930833,INSP008,QC_INLINE,117,HOLD,MEASURE_OOS,22,before
QI000795,EV0000286,WO000043,SKU0016,F2,F2-L2,2025-01-18 09:26:03.593947,INSP016,FINISH,71,FAIL,STAIN,2,before
QI000796,EV0002885,WO000430,SKU0005,F2,F2-L2,2025-04-26 01:23:44.013450,INSP012,QC_INLINE,172,FAIL,MEASURE_OOS,10,before
QI000797,EV0003728,WO000554,SKU0006,F2,F2-L2,2025-05-27 12:15:54.181614,INSP013,SEW,30,PASS,,0,before
QI000798,EV0004754,WO000703,SKU0015,F1,F1-L3,2025-07-04 14:41:21.222212,INSP012,QC_FINAL,39,FAIL,MEASURE_OOS,8,before
QI000799,EV0003656,WO000543,SKU0019,F2,F2-L3,2025-05-23 12:28:21.762253,INSP008,FINISH,64,FAIL,SEAM_SKIP,3,before
QI000800,EV0002437,WO000363,SKU0021,F2,F2-L2,2025-04-12 02:11:36.068152,INSP004,REWORK,5,PASS,,0,before
QI000801,EV0003052,WO000454,SKU0004,F1,F1-L1,2025-05-05 20:33:47.154445,INSP005,QC_FINAL,174,PASS,,0,before
QI000802,EV0000531,WO000080,SKU0005,F2,F2-L3,2025-01-30 19:31:38.325310,INSP018,QC_FINAL,67,FAIL,LABEL_WRONG,7,before
QI000803,EV0003279,WO000487,SKU0018,F1,F1-L2,2025-05-09 13:44:34.909656,INSP009,QC_FINAL,44,PASS,,0,before
QI000804,EV0002311,WO000345,SKU0021,F2,F2-L3,2025-04-05 14:45:49.110851,INSP005,QC_FINAL,14,PASS,,0,before
QI000805,EV0002051,WO000307,SKU0028,F2,F2-L3,2025-03-26 03:04:55.863012,INSP017,SEW,94,FAIL,ZIPPER_FAIL,9,before
QI000806,EV0004787,WO000708,SKU0029,F1,F1-L3,2025-07-04 06:07:13.156262,INSP010,QC_INLINE,20,PASS,,0,before
QI000807,EV0004351,WO000644,SKU0024,F1,F1-L3,2025-06-16 16:30:40.658123,INSP013,QC_INLINE,161,FAIL,WRINKLE,18,before
QI000808,EV0000192,WO000029,SKU0003,F2,F2-L2,2025-01-15 03:33:50.073226,INSP008,FINISH,10,PASS,,0,before
QI000809,EV0000259,WO000039,SKU0010,F1,F1-L2,2025-01-16 05:53:47.861814,INSP014,QC_FINAL,71,PASS,,0,before
QI000810,EV0004344,WO000643,SKU0020,F2,F2-L1,2025-06-23 05:48:34.222232,INSP013,SEW,21,PASS,,0,before
QI000811,EV0004220,WO000625,SKU0019,F2,F2-L1,2025-06-13 05:15:30.000285,INSP006,SEW,14,PASS,,0,before
QI000812,EV0003202,WO000476,SKU0013,F1,F1-L1,2025-05-08 00:16:51.919390,INSP017,QC_FINAL,5,PASS,,0,before
QI000813,EV0001965,WO000293,SKU0023,F1,F1-L1,2025-03-24 09:00:22.521037,INSP008,QC_FINAL,99,PASS,,0,before
QI000814,EV0004144,WO000614,SKU0026,F2,F2-L3,2025-06-10 10:16:17.731502,INSP002,FINISH,32,PASS,,0,before
QI000815,EV0001672,WO000250,SKU0015,F1,F1-L1,2025-03-09 20:40:45.343893,INSP014,CUT,154,PASS,,0,before
QI000816,EV0004658,WO000689,SKU0026,F2,F2-L3,2025-06-30 14:45:38.886335,INSP013,FINISH,21,PASS,,0,before
QI000817,EV0002293,WO000343,SKU0021,F2,F2-L2,2025-04-08 13:55:17.271751,INSP016,SEW,85,PASS,,0,before
QI000818,EV0001280,WO000192,SKU0015,F1,F1-L3,2025-02-25 05:07:19.837202,INSP002,FINISH,6,PASS,,0,before
QI000819,EV0000600,WO000090,SKU0024,F1,F1-L1,2025-01-30 11:22:45.491528,INSP003,QC_FINAL,44,PASS,,0,before
QI000820,EV0001469,WO000220,SKU0023,F1,F1-L2,2025-02-28 10:49:17.324683,INSP010,QC_INLINE,10,PASS,,0,before
QI000821,EV0004414,WO000653,SKU0007,F1,F1-L3,2025-06-22 06:08:28.224530,INSP007,FINISH,150,PASS,,0,before
QI000822,EV0002820,WO000420,SKU0025,F1,F1-L3,2025-04-23 16:09:02.288998,INSP003,QC_FINAL,16,PASS,,0,before
QI000823,EV0002590,WO000386,SKU0030,F1,F1-L2,2025-04-11 22:45:15.996983,INSP005,QC_FINAL,39,PASS,,0,before
QI000824,EV0004734,WO000700,SKU0029,F1,F1-L1,2025-06-28 06:02:53.816730,INSP012,QC_FINAL,51,PASS,,0,before
QI000825,EV0001700,WO000254,SKU0024,F1,F1-L3,2025-03-08 12:03:12.445393,INSP005,QC_INLINE,129,PASS,,0,before
QI000826,EV0002290,WO000342,SKU0007,F1,F1-L3,2025-04-01 20:14:19.645728,INSP003,QC_FINAL,66,PASS,,0,before
QI000827,EV0003796,WO000564,SKU0001,F1,F1-L2,2025-06-01 08:01:06.421989,INSP017,SEW,23,PASS,,0,before
QI000828,EV0001397,WO000209,SKU0019,F2,F2-L1,2025-02-26 18:33:32.514689,INSP015,PACK,35,HOLD,LABEL_WRONG,1,before
QI000829,EV0004832,WO000715,SKU0020,F2,F2-L3,2025-07-03 17:04:06.814039,INSP008,SEW,46,PASS,,0,before
QI000830,EV0003162,WO000470,SKU0022,F1,F1-L3,2025-05-07 22:43:35.749545,INSP011,QC_FINAL,96,PASS,,0,before
QI000831,EV0002082,WO000311,SKU0027,F2,F2-L3,2025-03-24 03:18:18.015467,INSP001,FINISH,37,PASS,,0,before
QI000832,EV0001117,WO000168,SKU0013,F1,F1-L1,2025-02-13 12:05:13.326136,INSP013,FINISH,113,PASS,,0,before
QI000833,EV0002759,WO000411,SKU0009,F1,F1-L2,2025-04-20 07:42:35.776360,INSP006,FINISH,89,PASS,,0,before
QI000834,EV0002817,WO000420,SKU0025,F1,F1-L2,2025-04-23 01:39:47.488890,INSP007,SEW,73,FAIL,PRINT_MISALIGN,26,before
QI000835,EV0004245,WO000628,SKU0030,F1,F1-L1,2025-06-19 04:14:04.691736,INSP016,QC_FINAL,60,PASS,,0,before
QI000836,EV0001255,WO000188,SKU0024,F1,F1-L1,2025-02-17 09:57:33.492518,INSP013,PACK,59,PASS,,0,before
QI000837,EV0002390,WO000357,SKU0008,F2,F2-L1,2025-04-06 11:11:59.762693,INSP011,QC_INLINE,56,FAIL,ZIPPER_FAIL,4,before
QI000838,EV0002136,WO000319,SKU0020,F2,F2-L3,2025-03-27 03:24:11.838027,INSP005,QC_FINAL,9,PASS,,0,before
QI000839,EV0003324,WO000494,SKU0019,F2,F2-L2,2025-05-07 13:34:47.716413,INSP011,REWORK,5,PASS,,0,before
QI000840,EV0003402,WO000506,SKU0030,F1,F1-L2,2025-05-14 13:28:11.354559,INSP006,FINISH,24,PASS,,0,before
QI000841,EV0004335,WO000641,SKU0012,F2,F2-L2,2025-06-25 02:39:53.772574,INSP017,REWORK,5,PASS,,0,before
QI000842,EV0000697,WO000105,SKU0013,F1,F1-L1,2025-02-02 22:12:22.024808,INSP010,QC_INLINE,75,PASS,,0,before
QI000843,EV0001358,WO000204,SKU0013,F1,F1-L1,2025-02-24 18:28:16.855799,INSP015,CUT,13,PASS,,0,before
QI000844,EV0003925,WO000583,SKU0003,F2,F2-L1,2025-06-05 03:25:34.476797,INSP004,QC_INLINE,23,PASS,,0,before
QI000845,EV0001409,WO000211,SKU0021,F2,F2-L1,2025-02-28 17:45:36.571978,INSP002,QC_FINAL,84,PASS,,0,before
QI000846,EV0001694,WO000253,SKU0020,F2,F2-L1,2025-03-10 23:30:20.655226,INSP005,QC_INLINE,38,PASS,,0,before
QI000847,EV0001696,WO000253,SKU0020,F2,F2-L3,2025-03-11 04:55:20.113743,INSP010,QC_FINAL,59,PASS,,0,before
QI000848,EV0001883,WO000281,SKU0009,F1,F1-L1,2025-03-22 04:52:33.530726,INSP010,PACK,145,PASS,,0,before
QI000849,EV0004535,WO000671,SKU0004,F1,F1-L3,2025-07-01 00:49:35.912126,INSP005,QC_INLINE,173,PASS,,0,before
QI000850,EV0000899,WO000135,SKU0006,F2,F2-L2,2025-02-07 02:26:45.153657,INSP002,QC_FINAL,32,PASS,,0,before
QI000851,EV0002680,WO000399,SKU0027,F2,F2-L1,2025-04-18 12:09:48.344157,INSP015,QC_FINAL,37,PASS,,0,before
QI000852,EV0001691,WO000252,SKU0024,F1,F1-L3,2025-03-15 09:57:07.505372,INSP002,PACK,140,FAIL,ZIPPER_FAIL,10,before
QI000853,EV0000733,WO000110,SKU0008,F2,F2-L1,2025-02-07 00:43:39.413500,INSP013,QC_FINAL,19,PASS,,0,before
QI000854,EV0002013,WO000301,SKU0007,F1,F1-L2,2025-03-24 07:51:04.356915,INSP003,REWORK,5,PASS,,0,before
QI000855,EV0002577,WO000384,SKU0014,F1,F1-L1,2025-04-20 12:05:52.988274,INSP007,QC_FINAL,114,PASS,,0,before
QI000856,EV0002639,WO000393,SKU0018,F1,F1-L3,2025-04-16 21:44:23.132827,INSP007,PACK,194,PASS,,0,before
QI000857,EV0004159,WO000616,SKU0002,F1,F1-L1,2025-06-10 17:35:31.553756,INSP004,QC_FINAL,61,PASS,,0,before
QI000858,EV0000812,WO000122,SKU0017,F2,F2-L1,2025-02-07 11:27:12.527026,INSP015,QC_FINAL,17,FAIL,STAIN,6,before
QI000859,EV0004038,WO000599,SKU0007,F1,F1-L2,2025-06-09 10:35:16.953911,INSP001,REWORK,5,PASS,,0,before
QI000860,EV0000417,WO000063,SKU0018,F1,F1-L2,2025-01-23 02:42:48.618875,INSP018,QC_INLINE,60,PASS,,0,before
QI000861,EV0002687,WO000400,SKU0027,F2,F2-L3,2025-04-18 17:06:31.264190,INSP002,QC_FINAL,174,FAIL,SEAM_SKIP,14,before
QI000862,EV0003316,WO000493,SKU0020,F2,F2-L3,2025-05-14 08:02:13.781525,INSP007,FINISH,41,PASS,,0,before
QI000863,EV0001137,WO000171,SKU0028,F2,F2-L3,2025-02-22 17:48:59.967739,INSP011,FINISH,122,PASS,,0,before
QI000864,EV0000951,WO000143,SKU0011,F1,F1-L2,2025-02-11 12:30:33.335238,INSP016,PACK,83,PASS,,0,before
QI000865,EV0001551,WO000232,SKU0030,F1,F1-L2,2025-03-04 06:37:35.196618,INSP006,FINISH,102,PASS,,0,before
QI000866,EV0000133,WO000020,SKU0009,F1,F1-L1,2025-01-09 23:08:04.352560,INSP015,FINISH,6,PASS,,0,before
QI000867,EV0002795,WO000416,SKU0020,F2,F2-L2,2025-04-21 19:56:05.607605,INSP002,REWORK,5,PASS,,0,before
QI000868,EV0004164,WO000617,SKU0025,F1,F1-L1,2025-06-09 22:09:47.500596,INSP009,QC_INLINE,50,FAIL,SEAM_SKIP,6,before
QI000869,EV0002601,WO000388,SKU0019,F2,F2-L3,2025-04-15 01:39:34.597206,INSP015,QC_INLINE,17,HOLD,STAIN,1,before
QI000870,EV0003181,WO000473,SKU0001,F1,F1-L3,2025-05-03 12:12:13.533902,INSP003,REWORK,5,PASS,,0,before
QI000871,EV0002395,WO000358,SKU0028,F2,F2-L1,2025-04-04 19:02:21.354597,INSP004,CUT,67,FAIL,STAIN,4,before
QI000872,EV0004657,WO000689,SKU0026,F2,F2-L2,2025-06-30 06:10:40.598083,INSP001,QC_INLINE,46,PASS,,0,before
QI000873,EV0000421,WO000064,SKU0028,F2,F2-L2,2025-01-22 14:32:43.099292,INSP016,CUT,17,PASS,,0,before
QI000874,EV0004094,WO000607,SKU0004,F1,F1-L3,2025-06-11 16:57:31.111767,INSP003,QC_INLINE,195,PASS,,0,before
QI000875,EV0000529,WO000080,SKU0005,F2,F2-L3,2025-01-30 12:09:18.007350,INSP013,QC_INLINE,89,PASS,,0,before
QI000876,EV0000134,WO000020,SKU0009,F1,F1-L1,2025-01-10 00:26:51.270351,INSP015,QC_FINAL,28,FAIL,ZIPPER_FAIL,1,before
QI000877,EV0001595,WO000238,SKU0025,F1,F1-L2,2025-03-10 12:28:56.654622,INSP017,QC_FINAL,139,PASS,,0,before
QI000878,EV0000438,WO000066,SKU0002,F1,F1-L1,2025-01-22 04:34:45.762662,INSP005,QC_FINAL,27,FAIL,PRINT_MISALIGN,4,before
QI000879,EV0002284,WO000341,SKU0029,F1,F1-L3,2025-04-01 03:24:54.959084,INSP005,PACK,125,PASS,,0,before
QI000880,EV0002125,WO000317,SKU0022,F1,F1-L1,2025-03-23 07:58:29.087831,INSP002,PACK,15,PASS,,0,before
QI000881,EV0003405,WO000506,SKU0030,F1,F1-L1,2025-05-14 22:28:04.292586,INSP006,PACK,127,PASS,,0,before
QI000882,EV0003866,WO000574,SKU0016,F2,F2-L1,2025-05-30 01:15:28.360881,INSP014,QC_FINAL,15,PASS,,0,before
QI000883,EV0003749,WO000557,SKU0018,F1,F1-L1,2025-05-27 05:36:49.201501,INSP009,FINISH,24,PASS,,0,before
QI000884,EV0002644,WO000394,SKU0004,F1,F1-L3,2025-04-18 16:03:35.823898,INSP016,QC_FINAL,49,PASS,,0,before
QI000885,EV0004719,WO000698,SKU0024,F1,F1-L1,2025-06-29 02:06:56.591152,INSP001,FINISH,68,FAIL,LABEL_WRONG,3,before
QI000886,EV0000778,WO000117,SKU0016,F2,F2-L1,2025-02-08 17:35:19.536992,INSP012,QC_FINAL,38,PASS,,0,before
QI000887,EV0003251,WO000483,SKU0024,F1,F1-L1,2025-05-10 05:17:43.970045,INSP014,REWORK,5,PASS,,0,before
QI000888,EV0000498,WO000075,SKU0004,F1,F1-L2,2025-01-27 09:04:58.478347,INSP005,REWORK,5,PASS,,0,before
QI000889,EV0002835,WO000422,SKU0016,F2,F2-L1,2025-04-23 04:16:41.120411,INSP006,PACK,132,PASS,,0,before
QI000890,EV0004322,WO000639,SKU0021,F2,F2-L1,2025-06-22 21:35:38.776086,INSP011,PACK,38,PASS,,0,before
QI000891,EV0001716,WO000256,SKU0018,F1,F1-L3,2025-03-08 10:00:51.949494,INSP013,PACK,16,HOLD,LABEL_WRONG,1,before
QI000892,EV0004022,WO000597,SKU0007,F1,F1-L1,2025-06-08 03:48:26.142102,INSP002,QC_INLINE,20,PASS,,0,before
QI000893,EV0001143,WO000172,SKU0021,F2,F2-L2,2025-02-19 18:45:16.651226,INSP012,QC_INLINE,6,PASS,,0,before
QI000894,EV0002831,WO000422,SKU0016,F2,F2-L3,2025-04-22 10:08:28.626800,INSP017,QC_INLINE,83,PASS,,0,before
QI000895,EV0002041,WO000305,SKU0002,F1,F1-L2,2025-03-24 07:57:18.198100,INSP017,QC_FINAL,69,FAIL,PRINT_MISALIGN,7,before
QI000896,EV0002154,WO000322,SKU0001,F1,F1-L2,2025-03-31 16:27:28.737809,INSP013,QC_INLINE,78,PASS,,0,before
QI000897,EV0000845,WO000127,SKU0015,F1,F1-L2,2025-02-10 09:38:25.645219,INSP012,FINISH,97,PASS,,0,before
QI000898,EV0003879,WO000576,SKU0021,F2,F2-L2,2025-06-03 20:28:35.200103,INSP006,QC_FINAL,109,FAIL,MEASURE_OOS,6,before
QI000899,EV0001222,WO000183,SKU0009,F1,F1-L3,2025-02-19 05:02:59.805727,INSP009,REWORK,5,PASS,,0,before
QI000900,EV0003060,WO000456,SKU0016,F2,F2-L2,2025-04-30 19:01:24.169118,INSP004,CUT,56,PASS,,0,before
QI000901,EV0002748,WO000409,SKU0011,F1,F1-L2,2025-04-27 11:02:11.864552,INSP008,QC_FINAL,148,PASS,,0,before
QI000902,EV0002063,WO000308,SKU0007,F1,F1-L3,2025-03-24 09:07:02.967248,INSP016,REWORK,5,PASS,,0,before
QI000903,EV0002618,WO000391,SKU0028,F2,F2-L3,2025-04-16 17:11:54.543633,INSP002,CUT,13,HOLD,ZIPPER_FAIL,1,before
QI000904,EV0000587,WO000088,SKU0013,F1,F1-L2,2025-01-27 12:43:15.921604,INSP005,FINISH,34,PASS,,0,before
QI000905,EV0000660,WO000099,SKU0021,F2,F2-L3,2025-01-29 12:10:32.034187,INSP012,QC_FINAL,6,PASS,,0,before
QI000906,EV0000374,WO000056,SKU0016,F2,F2-L1,2025-01-21 23:43:00.030950,INSP002,FINISH,27,PASS,,0,before
QI000907,EV0003154,WO000469,SKU0028,F2,F2-L1,2025-05-06 01:10:57.727343,INSP017,FINISH,13,HOLD,WRINKLE,1,before
QI000908,EV0002325,WO000347,SKU0011,F1,F1-L2,2025-04-09 14:57:45.248031,INSP006,QC_FINAL,129,PASS,,0,before
QI000909,EV0003944,WO000585,SKU0009,F1,F1-L3,2025-06-11 00:44:32.960080,INSP002,QC_FINAL,220,PASS,,0,before
QI000910,EV0001254,WO000188,SKU0024,F1,F1-L2,2025-02-17 08:05:32.211799,INSP016,QC_FINAL,41,FAIL,LABEL_WRONG,6,before
QI000911,EV0003686,WO000548,SKU0020,F2,F2-L1,2025-05-21 18:47:58.554959,INSP010,CUT,80,FAIL,WRINKLE,6,before
QI000912,EV0000963,WO000145,SKU0023,F1,F1-L2,2025-02-11 06:38:18.615997,INSP013,FINISH,183,PASS,,0,before
QI000913,EV0002802,WO000417,SKU0007,F1,F1-L3,2025-04-22 04:25:08.649641,INSP002,QC_FINAL,44,PASS,,0,before
QI000914,EV0000342,WO000051,SKU0015,F1,F1-L2,2025-01-16 13:39:09.410547,INSP004,QC_FINAL,83,PASS,,0,before
QI000915,EV0000953,WO000144,SKU0010,F1,F1-L2,2025-02-11 04:06:30.536510,INSP016,SEW,122,PASS,,0,before
QI000916,EV0004244,WO000628,SKU0030,F1,F1-L1,2025-06-19 04:19:48.646645,INSP001,FINISH,53,FAIL,SEAM_SKIP,2,before
QI000917,EV0001126,WO000169,SKU0023,F1,F1-L1,2025-02-13 23:36:27.608470,INSP009,PACK,25,FAIL,LABEL_WRONG,3,before
QI000918,EV0003984,WO000591,SKU0004,F1,F1-L2,2025-06-05 03:37:19.415482,INSP010,FINISH,72,PASS,,0,before
QI000919,EV0001775,WO000265,SKU0013,F1,F1-L3,2025-03-13 21:59:31.112955,INSP012,PACK,6,FAIL,PRINT_MISALIGN,1,before
QI000920,EV0003363,WO000500,SKU0004,F1,F1-L1,2025-05-12 22:35:23.195407,INSP015,FINISH,118,PASS,,0,before
QI000921,EV0004844,WO000716,SKU0028,F2,F2-L2,2025-07-04 14:57:21.340045,INSP007,PACK,35,PASS,,0,before
QI000922,EV0000796,WO000120,SKU0026,F2,F2-L2,2025-02-05 08:58:02.143466,INSP009,QC_INLINE,72,PASS,,0,before
QI000923,EV0001441,WO000216,SKU0008,F2,F2-L1,2025-02-28 08:13:35.637686,INSP017,QC_INLINE,33,PASS,,0,before
QI000924,EV0001560,WO000233,SKU0006,F2,F2-L3,2025-03-07 19:28:20.693913,INSP008,PACK,16,PASS,,0,before
QI000925,EV0000058,WO000009,SKU0001,F1,F1-L2,2025-01-05 05:07:45.888071,INSP007,QC_FINAL,58,PASS,,0,before
QI000926,EV0003514,WO000522,SKU0028,F2,F2-L1,2025-05-15 11:36:00.404031,INSP001,PACK,109,PASS,,0,before
QI000927,EV0001414,WO000212,SKU0020,F2,F2-L2,2025-02-25 11:45:49.371346,INSP009,QC_INLINE,144,HOLD,STAIN,13,before
QI000928,EV0000773,WO000116,SKU0008,F2,F2-L1,2025-02-04 18:05:16.190443,INSP007,PACK,20,PASS,,0,before
QI000929,EV0000403,WO000061,SKU0016,F2,F2-L1,2025-01-24 14:32:23.162836,INSP004,CUT,40,PASS,,0,before
QI000930,EV0003309,WO000492,SKU0014,F1,F1-L3,2025-05-12 12:40:35.164472,INSP011,QC_INLINE,29,PASS,,0,before
QI000931,EV0004354,WO000644,SKU0024,F1,F1-L3,2025-06-17 06:53:36.831429,INSP004,QC_FINAL,137,PASS,,0,before
QI000932,EV0001676,WO000250,SKU0015,F1,F1-L2,2025-03-14 03:22:17.170368,INSP017,QC_FINAL,112,PASS,,0,before
QI000933,EV0004096,WO000607,SKU0004,F1,F1-L2,2025-06-12 04:29:58.101192,INSP001,FINISH,79,PASS,,0,before
QI000934,EV0002995,WO000446,SKU0022,F1,F1-L3,2025-05-02 16:09:12.435195,INSP013,QC_FINAL,120,PASS,,0,before
QI000935,EV0004194,WO000621,SKU0016,F2,F2-L2,2025-06-17 21:53:32.229058,INSP014,QC_INLINE,114,FAIL,MEASURE_OOS,22,before
QI000936,EV0004272,WO000632,SKU0008,F2,F2-L1,2025-06-16 21:40:21.267493,INSP007,QC_FINAL,39,FAIL,SEAM_SKIP,6,before
QI000937,EV0003864,WO000574,SKU0016,F2,F2-L2,2025-05-29 15:30:16.579667,INSP002,QC_INLINE,38,PASS,,0,before
QI000938,EV0001158,WO000174,SKU0026,F2,F2-L2,2025-02-18 06:37:00.435344,INSP006,PACK,21,FAIL,PRINT_MISALIGN,1,before
QI000939,EV0003336,WO000496,SKU0018,F1,F1-L2,2025-05-08 14:29:19.286141,INSP016,QC_FINAL,52,PASS,,0,before
QI000940,EV0003815,WO000566,SKU0004,F1,F1-L1,2025-05-29 05:40:45.739812,INSP009,REWORK,5,HOLD,ZIPPER_FAIL,1,before
QI000941,EV0004228,WO000626,SKU0025,F1,F1-L2,2025-06-16 01:53:17.589521,INSP014,QC_INLINE,93,PASS,,0,before
QI000942,EV0000372,WO000056,SKU0016,F2,F2-L3,2025-01-21 12:02:02.460906,INSP011,QC_INLINE,9,FAIL,WRINKLE,1,before
QI000943,EV0002049,WO000306,SKU0013,F1,F1-L1,2025-03-24 13:40:26.716545,INSP014,PACK,19,PASS,,0,before
QI000944,EV0001335,WO000200,SKU0016,F2,F2-L3,2025-02-28 13:42:03.976138,INSP016,PACK,24,FAIL,LABEL_WRONG,1,before
QI000945,EV0001911,WO000285,SKU0030,F1,F1-L3,2025-03-17 08:59:36.320664,INSP016,PACK,62,PASS,,0,before
QI000946,EV0001112,WO000167,SKU0029,F1,F1-L3,2025-02-14 23:45:39.475563,INSP001,PACK,33,PASS,,0,before
QI000947,EV0001229,WO000184,SKU0018,F1,F1-L2,2025-02-18 12:25:38.158834,INSP016,PACK,17,PASS,,0,before
QI000948,EV0004755,WO000703,SKU0015,F1,F1-L1,2025-07-04 19:00:27.258271,INSP013,PACK,107,PASS,,0,before
QI000949,EV0001244,WO000187,SKU0022,F1,F1-L1,2025-02-21 08:24:00.146086,INSP001,QC_INLINE,134,PASS,,0,before
QI000950,EV0002621,WO000391,SKU0028,F2,F2-L1,2025-04-17 22:59:25.072753,INSP018,FINISH,24,PASS,,0,before
