inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000785,EV0004441,WO000695,SKU0022,F1,F1-L2,2025-07-06 16:35:00.719910,INSP002,PACK,107,PASS,,0,after
QI000786,EV0003920,WO000613,SKU0030,F1,F1-L1,2025-06-12 11:17:37.586504,INSP010,QC_INLINE,96,FAIL,MEASURE_OOS,13,after
QI000787,EV0002149,WO000335,SKU0030,F1,F1-L2,2025-03-26 19:53:29.432679,INSP012,SEW,14,FAIL,PRINT_MISALIGN,1,after
QI000788,EV0002134,WO000332,SKU0027,F2,F2-L1,2025-03-28 10:13:18.436062,INSP008,QC_FINAL,26,FAIL,THREAD_BREAK,2,after
QI000789,EV0003012,WO000470,SKU0014,F1,F1-L2,2025-05-06 04:32:25.429320,INSP011,SEW,5,PASS,,0,after
QI000790,EV0002391,WO000372,SKU0028,F2,F2-L2,2025-04-10 09:41:42.255771,INSP004,QC_FINAL,41,PASS,,0,after
QI000791,EV0000547,WO000086,SKU0002,F1,F1-L3,2025-01-30 10:50:08.574244,INSP004,QC_FINAL,38,PASS,,0,after
QI000792,EV0002020,WO000314,SKU0029,F1,F1-L3,2025-03-24 13:50:08.072944,INSP009,PACK,93,PASS,,0,after
QI000793,EV0001191,WO000186,SKU0027,F2,F2-L2,2025-02-23 03:01:30.169884,INSP002,FINISH,26,FAIL,STAIN,2,after
QI000794,EV0000315,WO000050,SKU0008,F2,F2-L1,2025-01-13 14:07:27.728271,INSP007,CUT,10,FAIL,SEAM_SKIP,1,after
QI000795,EV0001057,WO000165,SKU0018,F1,F1-L1,2025-02-14 00:38:15.543688,INSP004,PACK,22,PASS,,0,after
QI000796,EV0003199,WO000499,SKU0001,F1,F1-L3,2025-05-17 16:18:48.425648,INSP009,QC_FINAL,5,PASS,,0,after
QI000797,EV0002211,WO000344,SKU0025,F1,F1-L3,2025-04-07 02:29:54.782613,INSP007,QC_FINAL,33,PASS,,0,after
QI000798,EV0002557,WO000398,SKU0005,F2,F2-L3,2025-04-16 00:10:28.735457,INSP006,PACK,102,PASS,,0,after
QI000799,EV0000058,WO000010,SKU0027,F2,F2-L3,2025-01-05 11:21:25.619449,INSP015,QC_INLINE,83,PASS,,0,after
QI000800,EV0003932,WO000615,SKU0021,F2,F2-L3,2025-06-10 23:14:01.443696,INSP009,QC_INLINE,20,PASS,,0,after
QI000801,EV0003764,WO000588,SKU0015,F1,F1-L1,2025-06-08 12:48:15.514571,INSP012,QC_INLINE,42,FAIL,LABEL_WRONG,10,after
QI000802,EV0002216,WO000345,SKU0017,F2,F2-L1,2025-04-06 04:31:28.767745,INSP015,FINISH,6,PASS,,0,after
QI000803,EV0001635,WO000256,SKU0014,F1,F1-L1,2025-03-09 05:38:29.016006,INSP016,QC_INLINE,29,PASS,,0,after
QI000804,EV0002135,WO000332,SKU0027,F2,F2-L1,2025-03-28 11:57:06.215991,INSP003,PACK,5,PASS,,0,after
QI000805,EV0001186,WO000185,SKU0018,F1,F1-L3,2025-02-24 04:58:45.779458,INSP012,QC_FINAL,128,PASS,,0,after
QI000806,EV0000403,WO000064,SKU0009,F1,F1-L2,2025-01-18 11:18:49.180184,INSP002,QC_INLINE,73,FAIL,WRINKLE,14,after
QI000807,EV0000308,WO000049,SKU0005,F2,F2-L3,2025-01-15 19:14:30.123599,INSP012,CUT,57,PASS,,0,after
QI000808,EV0002187,WO000341,SKU0020,F2,F2-L2,2025-03-30 17:04:59.639188,INSP014,QC_INLINE,23,PASS,,0,after
QI000809,EV0000283,WO000044,SKU0015,F1,F1-L2,2025-01-19 09:57:39.767721,INSP003,PACK,29,PASS,,0,after
QI000810,EV0004439,WO000695,SKU0022,F1,F1-L3,2025-07-06 14:12:13.016886,INSP001,QC_FINAL,68,PASS,,0,after
QI000811,EV0001670,WO000261,SKU0013,F1,F1-L1,2025-03-12 11:22:20.182062,INSP013,PACK,140,PASS,,0,after
QI000812,EV0003819,WO000596,SKU0013,F1,F1-L3,2025-06-09 10:46:19.168106,INSP003,QC_FINAL,32,PASS,,0,after
QI000813,EV0002743,WO000428,SKU0024,F1,F1-L1,2025-04-24 20:19:31.402011,INSP007,FINISH,77,PASS,,0,after
QI000814,EV0002380,WO000370,SKU0018,F1,F1-L1,2025-04-11 17:11:17.505482,INSP015,PACK,73,PASS,,0,after
QI000815,EV0003922,WO000613,SKU0030,F1,F1-L2,2025-06-12 21:05:34.028681,INSP013,QC_FINAL,73,FAIL,ZIPPER_FAIL,1,after
QI000816,EV0004335,WO000679,SKU0013,F1,F1-L2,2025-06-27 12:54:30.704560,INSP009,CUT,47,PASS,,0,after
QI000817,EV0000887,WO000139,SKU0025,F1,F1-L2,2025-02-14 19:19:48.105471,INSP015,FINISH,128,PASS,,0,after
QI000818,EV0000367,WO000058,SKU0010,F1,F1-L2,2025-01-21 00:55:59.574555,INSP007,QC_INLINE,92,PASS,,0,after
QI000819,EV0000833,WO000131,SKU0029,F1,F1-L3,2025-02-10 23:58:07.125373,INSP009,REWORK,5,PASS,,0,after
QI000820,EV0000906,WO000142,SKU0026,F2,F2-L1,2025-02-14 02:54:19.266785,INSP009,QC_FINAL,209,PASS,,0,after
QI000821,EV0000889,WO000139,SKU0025,F1,F1-L2,2025-02-15 00:08:49.408858,INSP011,PACK,27,PASS,,0,after
QI000822,EV0000840,WO000132,SKU0010,F1,F1-L2,2025-02-10 09:35:08.704091,INSP012,QC_INLINE,36,PASS,,0,after
QI000823,EV0002222,WO000346,SKU0024,F1,F1-L2,2025-04-04 05:42:07.059974,INSP008,QC_INLINE,126,PASS,,0,after
QI000824,EV0000485,WO000077,SKU0013,F1,F1-L3,2025-01-21 20:36:28.095519,INSP006,CUT,178,PASS,,0,after
QI000825,EV0002171,WO000338,SKU0027,F2,F2-L3,2025-04-01 00:19:55.409644,INSP017,QC_FINAL,104,PASS,,0,after
QI000826,EV0002560,WO000399,SKU0011,F1,F1-L1,2025-04-16 17:29:47.143139,INSP006,QC_INLINE,128,PASS,,0,after
QI000827,EV0002922,WO000456,SKU0027,F2,F2-L1,2025-04-28 15:52:49.597760,INSP012,CUT,75,PASS,,0,after
QI000828,EV0000473,WO000075,SKU0006,F2,F2-L1,2025-01-26 11:21:21.275656,INSP012,SEW,36,FAIL,SEAM_SKIP,3,after
QI000829,EV0003939,WO000616,SKU0022,F1,F1-L2,2025-06-13 01:34:08.147782,INSP004,FINISH,28,PASS,,0,after
QI000830,EV0001423,WO000222,SKU0007,F1,F1-L2,2025-03-02 21:02:18.942862,INSP018,PACK,111,PASS,,0,after
QI000831,EV0003965,WO000620,SKU0023,F1,F1-L3,2025-06-11 12:46:53.036139,INSP007,REWORK,5,PASS,,0,after
QI000832,EV0003403,WO000531,SKU0002,F1,F1-L2,2025-05-26 00:28:06.982020,INSP017,FINISH,105,PASS,,0,after
QI000833,EV0002477,WO000386,SKU0023,F1,F1-L2,2025-04-11 08:49:09.799578,INSP006,QC_INLINE,166,PASS,,0,after
QI000834,EV0000169,WO000027,SKU0006,F2,F2-L3,2025-01-10 01:24:41.015677,INSP011,QC_INLINE,16,FAIL,WRINKLE,1,after
QI000835,EV0003850,WO000601,SKU0019,F2,F2-L2,2025-06-10 22:29:25.237357,INSP017,QC_FINAL,14,PASS,,0,after
QI000836,EV0001655,WO000259,SKU0021,F2,F2-L2,2025-03-10 18:38:40.658133,INSP010,QC_FINAL,51,PASS,,0,after
QI000837,EV0003181,WO000496,SKU0002,F1,F1-L3,2025-05-09 03:01:32.760493,INSP012,PACK,12,PASS,,0,after
QI000838,EV0000725,WO000114,SKU0025,F1,F1-L1,2025-02-03 05:49:05.814389,INSP001,QC_INLINE,148,PASS,,0,after
QI000839,EV0003185,WO000497,SKU0005,F2,F2-L2,2025-05-21 00:30:29.659162,INSP004,FINISH,27,PASS,,0,after
QI000840,EV0001188,WO000186,SKU0027,F2,F2-L1,2025-02-21 19:05:21.058827,INSP016,CUT,94,PASS,,0,after
QI000841,EV0003154,WO000492,SKU0010,F1,F1-L3,2025-05-12 05:58:38.267287,INSP015,QC_FINAL,35,PASS,,0,after
QI000842,EV0002359,WO000367,SKU0017,F2,F2-L2,2025-04-11 13:11:33.207844,INSP002,QC_FINAL,24,PASS,,0,after
QI000843,EV0004163,WO000651,SKU0025,F1,F1-L3,2025-06-24 11:21:46.157949,INSP001,QC_INLINE,16,FAIL,ZIPPER_FAIL,1,after
QI000844,EV0000524,WO000082,SKU0003,F2,F2-L2,2025-01-26 06:57:54.962861,INSP010,PACK,35,PASS,,0,after
QI000845,EV0003086,WO000481,SKU0010,F1,F1-L3,2025-05-07 23:22:48.008850,INSP012,QC_FINAL,29,PASS,,0,after
QI000846,EV0004126,WO000645,SKU0030,F1,F1-L2,2025-06-18 14:17:47.241705,INSP014,FINISH,43,PASS,,0,after
QI000847,EV0003485,WO000544,SKU0025,F1,F1-L1,2025-05-28 04:36:18.276632,INSP009,FINISH,60,PASS,,0,after
QI000848,EV0003165,WO000494,SKU0003,F2,F2-L3,2025-05-17 07:26:51.759555,INSP005,QC_INLINE,77,PASS,,0,after
QI000849,EV0002829,WO000441,SKU0026,F2,F2-L3,2025-04-26 13:54:03.727245,INSP002,QC_FINAL,70,PASS,,0,after
QI000850,EV0000711,WO000112,SKU0023,F1,F1-L2,2025-02-04 12:37:14.028287,INSP015,CUT,58,PASS,,0,after
QI000851,EV0002806,WO000438,SKU0023,F1,F1-L1,2025-04-26 07:08:10.369915,INSP003,QC_INLINE,51,PASS,,0,after
QI000852,EV0001973,WO000307,SKU0017,F2,F2-L2,2025-03-27 10:04:53.054892,INSP013,PACK,161,PASS,,0,after
QI000853,EV0002607,WO000406,SKU0017,F2,F2-L3,2025-04-17 03:25:27.635678,INSP010,QC_INLINE,88,PASS,,0,after
QI000854,EV0002916,WO000455,SKU0022,F1,F1-L1,2025-05-04 07:34:08.960544,INSP017,QC_INLINE,84,PASS,,0,after
QI000855,EV0001420,WO000222,SKU0007,F1,F1-L3,2025-03-02 07:35:38.769630,INSP016,QC_INLINE,81,PASS,,0,after
QI000856,EV0003027,WO000472,SKU0010,F1,F1-L2,2025-05-06 20:17:28.632557,INSP017,FINISH,117,PASS,,0,after
QI000857,EV0002639,WO000411,SKU0010,F1,F1-L3,2025-04-25 22:26:27.273024,INSP008,FINISH,112,PASS,,0,after
QI000858,EV0002298,WO000358,SKU0013,F1,F1-L2,2025-04-05 05:58:16.993663,INSP017,SEW,29,PASS,,0,after
QI000859,EV0000361,WO000057,SKU0011,F1,F1-L3,2025-01-18 07:36:19.786004,INSP013,QC_INLINE,60,PASS,,0,after
QI000860,EV0000350,WO000055,SKU0005,F2,F2-L2,2025-01-20 12:59:55.437111,INSP006,QC_FINAL,19,PASS,,0,after
QI000861,EV0001688,WO000264,SKU0019,F2,F2-L2,2025-03-09 00:24:23.465877,INSP003,QC_FINAL,16,PASS,,0,after
QI000862,EV0000014,WO000003,SKU0019,F2,F2-L2,2025-01-06 01:10:53.962323,INSP014,SEW,48,PASS,,0,after
QI000863,EV0000635,WO000100,SKU0025,F1,F1-L3,2025-02-04 01:09:50.680057,INSP017,QC_INLINE,83,PASS,,0,after
QI000864,EV0002121,WO000330,SKU0011,F1,F1-L1,2025-03-30 13:56:27.752925,INSP018,PACK,27,PASS,,0,after
QI000865,EV0004526,WO000709,SKU0027,F2,F2-L3,2025-07-01 10:33:44.626023,INSP012,QC_INLINE,55,PASS,,0,after
QI000866,EV0000647,WO000102,SKU0030,F1,F1-L2,2025-02-01 12:48:04.985419,INSP008,QC_INLINE,39,FAIL,LABEL_WRONG,3,after
QI000867,EV0001145,WO000179,SKU0018,F1,F1-L1,2025-02-21 09:59:47.412212,INSP004,QC_INLINE,16,PASS,,0,after
QI000868,EV0004292,WO000672,SKU0007,F1,F1-L2,2025-06-27 18:39:26.062610,INSP015,QC_INLINE,106,PASS,,0,after
QI000869,EV0000413,WO000065,SKU0016,F2,F2-L2,2025-01-21 04:56:27.419307,INSP014,PACK,19,FAIL,STAIN,1,after
QI000870,EV0000096,WO000016,SKU0002,F1,F1-L2,2025-01-06 00:36:10.014985,INSP002,QC_INLINE,12,PASS,,0,after
QI000871,EV0000958,WO000151,SKU0005,F2,F2-L1,2025-02-12 02:24:56.657521,INSP006,CUT,91,FAIL,THREAD_BREAK,3,after
QI000872,EV0000937,WO000147,SKU0024,F1,F1-L1,2025-02-09 02:24:57.093977,INSP017,QC_FINAL,5,PASS,,0,after
QI000873,EV0001497,WO000234,SKU0010,F1,F1-L2,2025-03-03 21:42:10.298051,INSP014,QC_FINAL,55,PASS,,0,after
QI000874,EV0001014,WO000159,SKU0022,F1,F1-L3,2025-02-16 05:47:17.303647,INSP009,QC_INLINE,51,PASS,,0,after
QI000875,EV0004022,WO000629,SKU0029,F1,F1-L2,2025-06-15 19:20:21.563249,INSP013,CUT,117,PASS,,0,after
QI000876,EV0003293,WO000514,SKU0020,F2,F2-L2,2025-05-19 15:13:03.086580,INSP018,QC_INLINE,14,PASS,,0,after
QI000877,EV0003218,WO000502,SKU0013,F1,F1-L2,2025-05-20 01:02:30.721599,INSP013,QC_FINAL,57,PASS,,0,after
QI000878,EV0000108,WO000018,SKU0002,F1,F1-L1,2025-01-06 02:05:41.553863,INSP017,QC_INLINE,27,PASS,,0,after
QI000879,EV0002196,WO000342,SKU0007,F1,F1-L3,2025-04-07 21:06:13.970636,INSP012,FINISH,72,PASS,,0,after
QI000880,EV0004340,WO000679,SKU0013,F1,F1-L1,2025-06-28 17:15:49.580835,INSP008,PACK,41,FAIL,WRINKLE,1,after
QI000881,EV0000599,WO000094,SKU0020,F2,F2-L3,2025-01-27 19:59:14.990276,INSP002,FINISH,16,PASS,,0,after
QI000882,EV0000577,WO000091,SKU0025,F1,F1-L2,2025-01-30 13:45:44.814287,INSP014,QC_INLINE,177,FAIL,SEAM_SKIP,18,after
QI000883,EV0001345,WO000210,SKU0017,F2,F2-L2,2025-03-01 15:17:25.612757,INSP001,QC_FINAL,165,PASS,,0,after
QI000884,EV0004539,WO000711,SKU0017,F2,F2-L3,2025-07-03 07:20:03.477392,INSP009,FINISH,40,FAIL,SEAM_SKIP,1,after
QI000885,EV0000829,WO000130,SKU0026,F2,F2-L3,2025-02-07 08:10:45.552167,INSP011,PACK,12,PASS,,0,after
QI000886,EV0002810,WO000438,SKU0023,F1,F1-L2,2025-04-27 01:24:03.320152,INSP002,PACK,85,PASS,,0,after
QI000887,EV0002548,WO000397,SKU0001,F1,F1-L2,2025-04-20 10:43:35.290099,INSP007,FINISH,26,PASS,,0,after
QI000888,EV0002003,WO000312,SKU0014,F1,F1-L1,2025-03-29 06:41:19.081746,INSP017,SEW,81,FAIL,SEAM_SKIP,7,after
QI000889,EV0003512,WO000548,SKU0015,F1,F1-L2,2025-05-31 15:34:06.127903,INSP017,REWORK,5,PASS,,0,after
QI000890,EV0001739,WO000272,SKU0016,F2,F2-L1,2025-03-11 17:27:07.255007,INSP014,FINISH,25,PASS,,0,after
QI000891,EV0002529,WO000394,SKU0019,F2,F2-L3,2025-04-16 04:54:37.481718,INSP010,QC_FINAL,40,PASS,,0,after
QI000892,EV0002472,WO000385,SKU0002,F1,F1-L2,2025-04-15 19:41:54.169421,INSP008,FINISH,128,PASS,,0,after
QI000893,EV0004537,WO000711,SKU0017,F2,F2-L2,2025-07-02 21:22:04.861898,INSP006,SEW,41,PASS,,0,after
QI000894,EV0001218,WO000190,SKU0023,F1,F1-L2,2025-02-20 20:59:50.172976,INSP017,PACK,9,PASS,,0,after
QI000895,EV0003435,WO000536,SKU0028,F2,F2-L1,2025-06-02 05:31:31.793113,INSP005,QC_FINAL,155,PASS,,0,after
QI000896,EV0004172,WO000652,SKU0017,F2,F2-L2,2025-06-22 08:01:26.345298,INSP004,PACK,60,PASS,,0,after
QI000897,EV0004057,WO000634,SKU0020,F2,F2-L2,2025-06-18 22:09:43.787039,INSP012,QC_FINAL,60,FAIL,THREAD_BREAK,12,after
QI000898,EV0002094,WO000326,SKU0023,F1,F1-L1,2025-03-31 03:23:41.198739,INSP011,QC_FINAL,160,PASS,,0,after
QI000899,EV0002503,WO000390,SKU0027,F2,F2-L3,2025-04-12 09:56:20.581093,INSP009,FINISH,123,PASS,,0,after
QI000900,EV0003130,WO000488,SKU0028,F2,F2-L3,2025-05-12 11:25:36.714423,INSP008,QC_FINAL,17,PASS,,0,after
QI000901,EV0001150,WO000180,SKU0014,F1,F1-L1,2025-02-17 18:26:04.562979,INSP016,CUT,40,FAIL,PRINT_MISALIGN,2,after
QI000902,EV0002538,WO000396,SKU0027,F2,F2-L3,2025-04-18 18:31:20.621863,INSP010,SEW,82,PASS,,0,after
QI000903,EV0001632,WO000255,SKU0006,F2,F2-L1,2025-03-08 02:15:44.634015,INSP007,PACK,21,PASS,,0,after
QI000904,EV0002615,WO000407,SKU0019,F2,F2-L3,2025-04-19 04:12:26.215776,INSP015,QC_FINAL,17,PASS,,0,after
QI000905,EV0002588,WO000403,SKU0004,F1,F1-L2,2025-04-14 08:53:39.996928,INSP010,FINISH,71,PASS,,0,after
QI000906,EV0001135,WO000177,SKU0023,F1,F1-L3,2025-02-17 19:34:57.181727,INSP016,PACK,74,FAIL,THREAD_BREAK,4,after
QI000907,EV0003153,WO000492,SKU0010,F1,F1-L3,2025-05-12 05:01:36.415597,INSP003,FINISH,50,PASS,,0,after
QI000908,EV0000166,WO000026,SKU0009,F1,F1-L2,2025-01-11 14:51:11.362167,INSP002,PACK,23,PASS,,0,after
QI000909,EV0003093,WO000482,SKU0004,F1,F1-L2,2025-05-14 04:32:58.774940,INSP013,QC_FINAL,179,PASS,,0,after
QI000910,EV0000639,WO000101,SKU0021,F2,F2-L1,2025-01-29 13:45:12.386627,INSP012,CUT,18,PASS,,0,after
QI000911,EV0003166,WO000494,SKU0003,F2,F2-L1,2025-05-17 17:30:36.397703,INSP013,FINISH,136,PASS,,0,after
QI000912,EV0001236,WO000193,SKU0017,F2,F2-L3,2025-02-20 11:06:03.875191,INSP002,QC_FINAL,12,PASS,,0,after
QI000913,EV0004468,WO000700,SKU0015,F1,F1-L1,2025-07-03 17:02:25.608542,INSP004,CUT,27,PASS,,0,after
QI000914,EV0003594,WO000561,SKU0011,F1,F1-L2,2025-05-31 19:44:07.632784,INSP006,QC_FINAL,42,PASS,,0,after
QI000915,EV0002238,WO000348,SKU0010,F1,F1-L2,2025-04-03 17:52:29.074768,INSP012,QC_FINAL,30,PASS,,0,after
QI000916,EV0001439,WO000225,SKU0023,F1,F1-L1,2025-02-28 14:29:46.592670,INSP008,FINISH,160,PASS,,0,after
QI000917,EV0001933,WO000302,SKU0015,F1,F1-L3,2025-03-23 17:47:23.329163,INSP006,QC_INLINE,58,PASS,,0,after
QI000918,EV0003067,WO000478,SKU0003,F2,F2-L2,2025-05-10 14:35:25.467278,INSP018,QC_FINAL,7,PASS,,0,after
QI000919,EV0003599,WO000562,SKU0028,F2,F2-L2,2025-06-05 16:57:51.642583,INSP015,QC_INLINE,196,HOLD,MEASURE_OOS,14,after
QI000920,EV0000075,WO000012,SKU0009,F1,F1-L3,2025-01-12 05:01:19.447418,INSP001,PACK,84,PASS,,0,after
QI000921,EV0003892,WO000608,SKU0001,F1,F1-L1,2025-06-14 00:49:52.884653,INSP017,QC_FINAL,5,PASS,,0,after
QI000922,EV0002103,WO000328,SKU0027,F2,F2-L3,2025-03-24 12:13:31.623866,INSP005,CUT,19,PASS,,0,after
QI000923,EV0001997,WO000311,SKU0011,F1,F1-L1,2025-03-28 05:32:08.626973,INSP015,QC_INLINE,147,PASS,,0,after
QI000924,EV0001876,WO000293,SKU0008,F2,F2-L2,2025-03-21 13:10:06.218699,INSP010,PACK,66,FAIL,ZIPPER_FAIL,4,after
QI000925,EV0001453,WO000227,SKU0011,F1,F1-L3,2025-03-05 03:39:16.071073,INSP007,QC_FINAL,105,PASS,,0,after
QI000926,EV0000632,WO000099,SKU0010,F1,F1-L1,2025-01-29 17:45:24.774402,INSP001,PACK,40,PASS,,0,after
QI000927,EV0001283,WO000200,SKU0002,F1,F1-L1,2025-02-22 12:04:04.627359,INSP013,PACK,44,PASS,,0,after
QI000928,EV0002183,WO000340,SKU0018,F1,F1-L3,2025-03-31 12:47:23.975532,INSP005,QC_FINAL,41,PASS,,0,after
QI000929,EV0001349,WO000211,SKU0021,F2,F2-L2,2025-02-24 17:33:12.728905,INSP006,QC_INLINE,109,PASS,,0,after
QI000930,EV0002987,WO000466,SKU0026,F2,F2-L1,2025-05-04 18:52:08.259835,INSP018,QC_INLINE,42,PASS,,0,after
QI000931,EV0003366,WO000525,SKU0008,F2,F2-L2,2025-05-20 20:59:05.878967,INSP002,PACK,7,PASS,,0,after
QI000932,EV0002486,WO000387,SKU0017,F2,F2-L2,2025-04-15 05:48:33.286232,INSP009,QC_FINAL,13,FAIL,WRINKLE,1,after
QI000933,EV0001893,WO000296,SKU0008,F2,F2-L2,2025-03-22 13:51:26.329643,INSP010,QC_INLINE,118,PASS,,0,after
QI000934,EV0004170,WO000652,SKU0017,F2,F2-L1,2025-06-22 04:02:24.330638,INSP010,FINISH,94,PASS,,0,after
QI000935,EV0000791,WO000124,SKU0028,F2,F2-L1,2025-02-06 13:56:23.941830,INSP011,PACK,40,FAIL,SEAM_SKIP,2,after
QI000936,EV0000636,WO000100,SKU0025,F1,F1-L1,2025-02-04 11:47:18.434595,INSP005,FINISH,139,PASS,,0,after
QI000937,EV0002702,WO000421,SKU0008,F2,F2-L2,2025-04-23 20:33:41.754426,INSP009,QC_FINAL,23,FAIL,PRINT_MISALIGN,5,after
QI000938,EV0001930,WO000301,SKU0017,F2,F2-L2,2025-03-22 17:23:50.409268,INSP010,PACK,75,PASS,,0,after
QI000939,EV0004277,WO000669,SKU0015,F1,F1-L3,2025-06-27 23:57:36.995333,INSP015,PACK,72,FAIL,ZIPPER_FAIL,1,after
QI000940,EV0000687,WO000108,SKU0014,F1,F1-L3,2025-01-29 12:58:50.933015,INSP015,QC_INLINE,58,PASS,,0,after
QI000941,EV0002587,WO000403,SKU0004,F1,F1-L2,2025-04-14 07:14:14.062476,INSP011,QC_INLINE,73,PASS,,0,after
QI000942,EV0003357,WO000524,SKU0006,F2,F2-L3,2025-05-26 11:23:15.148563,INSP006,QC_INLINE,112,PASS,,0,after
QI000943,EV0001403,WO000219,SKU0002,F1,F1-L3,2025-02-27 06:40:25.002701,INSP001,PACK,42,PASS,,0,after
QI000944,EV0002389,WO000372,SKU0028,F2,F2-L1,2025-04-10 01:18:33.596615,INSP017,QC_INLINE,12,PASS,,0,after
QI000945,EV0001275,WO000199,SKU0008,F2,F2-L2,2025-02-22 22:12:13.523799,INSP009,QC_FINAL,19,PASS,,0,after
QI000946,EV0003806,WO000594,SKU0002,F1,F1-L2,2025-06-09 15:13:44.149333,INSP002,QC_FINAL,107,FAIL,THREAD_BREAK,6,after
QI000947,EV0001060,WO000166,SKU0006,F2,F2-L1,2025-02-16 07:06:26.396829,INSP012,QC_INLINE,17,PASS,,0,after
QI000948,EV0003203,WO000500,SKU0019,F2,F2-L1,2025-05-13 11:47:52.131462,INSP002,QC_INLINE,61,PASS,,0,after
QI000949,EV0000985,WO000155,SKU0025,F1,F1-L1,2025-02-17 16:54:29.279377,INSP017,QC_INLINE,139,PASS,,0,after
QI000950,EV0004133,WO000646,SKU0029,F1,F1-L2,2025-06-22 10:39:50.498489,INSP007,QC_FINAL,97,PASS,,0,after
