event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario
EV0000144,WO000023,SO00357,SKU0005,F2,F2-L1,FINISH,Finishing,2025-01-09 03:41:17.325689,2025-01-09 06:33:51.371426,37,0,0,minor,1.35,3.45,1.15,after
EV0000145,WO000023,SO00357,SKU0005,F2,F2-L2,QC_FINAL,Quality,2025-01-09 07:06:44.449589,2025-01-09 07:35:52.629468,37,0,0,minor,1.41,0.44,0.19,after
EV0000146,WO000023,SO00357,SKU0005,F2,F2-L2,PACK,Packing,2025-01-09 07:39:40.618865,2025-01-09 08:29:06.607053,37,0,0,minor,1.77,0.74,0.33,after
EV0000147,WO000024,SO00445,SKU0007,F1,F1-L3,CUT,Cutting,2025-01-11 08:50:57.646980,2025-01-11 11:48:36.372932,38,1,0,start_of_day,8.36,2.66,2.96,after
EV0000148,WO000024,SO00445,SKU0007,F1,F1-L2,SEW,Sewing,2025-01-11 11:56:37.020596,2025-01-11 23:56:55.472414,38,3,0,minor,2.37,19.21,12.01,after
EV0000149,WO000024,SO00445,SKU0007,F1,F1-L1,QC_INLINE,Quality,2025-01-12 00:13:28.527741,2025-01-12 00:35:30.092571,38,0,0,minor,1.5,0.33,0.15,after
EV0000150,WO000024,SO00445,SKU0007,F1,F1-L2,FINISH,Finishing,2025-01-12 00:39:13.707461,2025-01-12 03:12:27.603899,38,1,0,minor,1.17,3.06,1.02,after
EV0000151,WO000024,SO00445,SKU0007,F1,F1-L3,QC_FINAL,Quality,2025-01-12 03:29:16.382115,2025-01-12 04:02:02.660118,38,0,0,minor,0.9,0.49,0.22,after
EV0000152,WO000024,SO00445,SKU0007,F1,F1-L2,PACK,Packing,2025-01-12 04:12:07.568754,2025-01-12 05:05:53.531807,38,1,0,minor,1.45,0.81,0.36,after
EV0000153,WO000025,SO00693,SKU0023,F1,F1-L3,CUT,Cutting,2025-01-10 10:16:24.821452,2025-01-10 15:30:43.079669,123,1,0,start_of_day,5.8,4.71,5.24,after
EV0000154,WO000025,SO00693,SKU0023,F1,F1-L2,SEW,Sewing,2025-01-10 16:12:14.120570,2025-01-11 14:26:56.652164,123,1,0,minor,4.34,35.59,22.25,after
EV0000155,WO000025,SO00693,SKU0023,F1,F1-L2,QC_INLINE,Quality,2025-01-11 15:00:25.935369,2025-01-11 16:01:22.830487,123,4,3,minor,1.24,0.91,0.41,after
EV0000156,WO000025,SO00693,SKU0023,F1,F1-L2,REWORK,Rework,2025-01-11 16:34:28.466421,2025-01-11 16:41:22.044897,3,0,0,none,0.0,0.13,0.02,after
EV0000157,WO000025,SO00693,SKU0023,F1,F1-L1,FINISH,Finishing,2025-01-11 16:49:09.753822,2025-01-11 23:15:03.773297,123,0,0,minor,2.37,7.72,2.57,after
EV0000158,WO000025,SO00693,SKU0023,F1,F1-L2,QC_FINAL,Quality,2025-01-11 23:55:15.123906,2025-01-12 01:08:40.119974,123,1,1,minor,2.62,1.1,0.49,after
EV0000159,WO000025,SO00693,SKU0023,F1,F1-L2,REWORK,Rework,2025-01-12 01:26:17.832385,2025-01-12 01:28:02.414610,1,0,0,none,0.0,0.03,0.01,after
EV0000160,WO000025,SO00693,SKU0023,F1,F1-L3,PACK,Packing,2025-01-12 01:35:24.717785,2025-01-12 05:01:35.598819,123,1,0,minor,1.68,3.09,1.37,after
EV0000161,WO000026,SO00568,SKU0009,F1,F1-L1,CUT,Cutting,2025-01-10 09:38:20.824302,2025-01-10 12:41:36.575463,74,1,0,start_of_day,6.32,2.75,3.05,after
EV0000162,WO000026,SO00568,SKU0009,F1,F1-L3,SEW,Sewing,2025-01-10 12:53:27.533485,2025-01-11 05:22:40.530192,74,0,0,minor,5.78,26.38,16.49,after
EV0000163,WO000026,SO00568,SKU0009,F1,F1-L2,QC_INLINE,Quality,2025-01-11 05:53:44.012997,2025-01-11 06:33:44.075044,74,0,0,minor,1.51,0.6,0.27,after
EV0000164,WO000026,SO00568,SKU0009,F1,F1-L1,FINISH,Finishing,2025-01-11 06:44:49.763626,2025-01-11 10:38:26.635446,74,1,0,minor,0.9,4.67,1.56,after
EV0000165,WO000026,SO00568,SKU0009,F1,F1-L2,QC_FINAL,Quality,2025-01-11 10:55:10.123638,2025-01-11 12:00:44.019060,74,1,1,minor,0.95,0.98,0.44,after
EV0000166,WO000026,SO00568,SKU0009,F1,F1-L2,PACK,Packing,2025-01-11 12:20:07.949176,2025-01-11 14:25:11.362167,74,1,0,minor,1.12,1.88,0.83,after
EV0000167,WO000027,SO00559,SKU0006,F2,F2-L2,CUT,Cutting,2025-01-08 08:51:03.626479,2025-01-08 14:38:51.198107,91,0,0,start_of_day,5.72,5.22,5.8,after
EV0000168,WO000027,SO00559,SKU0006,F2,F2-L2,SEW,Sewing,2025-01-08 15:17:02.252371,2025-01-09 21:39:59.538613,91,0,0,minor,4.77,48.61,30.38,after
EV0000169,WO000027,SO00559,SKU0006,F2,F2-L3,QC_INLINE,Quality,2025-01-09 21:55:24.954307,2025-01-09 23:10:41.015677,91,0,0,minor,1.2,1.13,0.5,after
EV0000170,WO000027,SO00559,SKU0006,F2,F2-L3,FINISH,Finishing,2025-01-09 23:30:29.888300,2025-01-10 05:35:44.367565,91,0,0,minor,2.8,7.3,2.43,after
EV0000171,WO000027,SO00559,SKU0006,F2,F2-L1,QC_FINAL,Quality,2025-01-10 05:42:23.483078,2025-01-10 07:10:07.032359,91,2,1,minor,0.97,1.32,0.58,after
EV0000172,WO000027,SO00559,SKU0006,F2,F2-L1,PACK,Packing,2025-01-10 07:14:01.045715,2025-01-10 09:37:19.218250,91,0,0,minor,0.93,2.15,0.96,after
EV0000173,WO000028,SO00537,SKU0012,F2,F2-L3,CUT,Cutting,2025-01-09 08:12:04.610931,2025-01-09 11:34:05.957263,43,1,0,start_of_day,9.6,3.03,3.37,after
EV0000174,WO000028,SO00537,SKU0012,F2,F2-L3,SEW,Sewing,2025-01-09 12:45:50.047156,2025-01-10 04:35:52.521880,43,0,0,minor,6.07,25.33,15.83,after
EV0000175,WO000028,SO00537,SKU0012,F2,F2-L3,QC_INLINE,Quality,2025-01-10 05:00:38.257915,2025-01-10 05:34:31.396187,43,0,0,minor,5.12,0.51,0.23,after
EV0000176,WO000028,SO00537,SKU0012,F2,F2-L3,FINISH,Finishing,2025-01-10 05:39:15.486760,2025-01-10 09:06:58.355253,43,0,0,minor,2.7,4.15,1.38,after
EV0000177,WO000028,SO00537,SKU0012,F2,F2-L1,QC_FINAL,Quality,2025-01-10 09:24:45.338734,2025-01-10 09:59:00.991350,43,0,0,minor,2.02,0.51,0.23,after
EV0000178,WO000028,SO00537,SKU0012,F2,F2-L3,PACK,Packing,2025-01-10 10:19:13.934112,2025-01-10 11:36:48.723026,43,0,0,minor,3.76,1.16,0.52,after
EV0000179,WO000029,SO00467,SKU0013,F1,F1-L2,CUT,Cutting,2025-01-13 08:30:29.817123,2025-01-13 11:56:07.528558,100,1,0,start_of_day,9.42,3.08,3.43,after
EV0000180,WO000029,SO00467,SKU0013,F1,F1-L2,SEW,Sewing,2025-01-13 12:10:28.799586,2025-01-14 13:35:38.816673,100,1,0,minor,4.11,40.67,25.42,after
EV0000181,WO000029,SO00467,SKU0013,F1,F1-L1,QC_INLINE,Quality,2025-01-14 14:04:55.136278,2025-01-14 14:57:50.508571,100,4,3,minor,3.25,0.79,0.35,after
EV0000182,WO000029,SO00467,SKU0013,F1,F1-L1,FINISH,Finishing,2025-01-14 15:09:54.629600,2025-01-14 18:57:20.148458,100,0,0,minor,1.84,4.55,1.52,after
EV0000183,WO000029,SO00467,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-01-14 19:03:11.178653,2025-01-14 20:16:47.431770,100,0,0,minor,3.33,1.1,0.49,after
EV0000184,WO000029,SO00467,SKU0013,F1,F1-L1,PACK,Packing,2025-01-14 20:22:41.903184,2025-01-14 22:47:00.846656,100,1,0,minor,3.75,2.16,0.96,after
EV0000185,WO000030,SO00506,SKU0021,F2,F2-L2,CUT,Cutting,2025-01-09 10:13:59.299602,2025-01-09 13:27:27.743445,48,0,0,start_of_day,8.06,2.9,3.22,after
EV0000186,WO000030,SO00506,SKU0021,F2,F2-L2,SEW,Sewing,2025-01-09 13:37:00.262995,2025-01-10 05:42:29.629149,48,0,0,minor,8.4,25.75,16.09,after
EV0000187,WO000030,SO00506,SKU0021,F2,F2-L2,QC_INLINE,Quality,2025-01-10 05:55:59.615387,2025-01-10 06:23:11.723981,48,0,0,minor,0.51,0.41,0.18,after
EV0000188,WO000030,SO00506,SKU0021,F2,F2-L2,FINISH,Finishing,2025-01-10 06:29:34.783219,2025-01-10 09:57:35.433718,48,0,0,minor,1.17,4.16,1.39,after
EV0000189,WO000030,SO00506,SKU0021,F2,F2-L2,QC_FINAL,Quality,2025-01-10 10:09:22.188584,2025-01-10 10:43:05.938737,48,1,1,minor,1.17,0.51,0.22,after
EV0000190,WO000030,SO00506,SKU0021,F2,F2-L2,PACK,Packing,2025-01-10 10:49:19.321935,2025-01-10 12:04:24.302090,48,0,0,minor,3.12,1.13,0.5,after
EV0000191,WO000031,SO00117,SKU0010,F1,F1-L3,CUT,Cutting,2025-01-11 09:12:22.373541,2025-01-11 10:42:11.784372,32,0,0,start_of_day,8.92,1.35,1.5,after
EV0000192,WO000031,SO00117,SKU0010,F1,F1-L3,SEW,Sewing,2025-01-11 11:00:41.554463,2025-01-12 04:38:09.223989,32,0,0,minor,6.44,28.2,17.62,after
EV0000193,WO000031,SO00117,SKU0010,F1,F1-L2,QC_INLINE,Quality,2025-01-12 04:57:38.945050,2025-01-12 05:19:16.745028,32,0,0,minor,2.95,0.32,0.14,after
EV0000194,WO000031,SO00117,SKU0010,F1,F1-L3,FINISH,Finishing,2025-01-12 05:31:22.878137,2025-01-12 08:04:44.792176,32,0,0,minor,0.96,3.07,1.02,after
EV0000195,WO000031,SO00117,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-01-12 08:23:15.080776,2025-01-12 08:47:13.245329,32,0,0,minor,1.23,0.36,0.16,after
EV0000196,WO000031,SO00117,SKU0010,F1,F1-L3,PACK,Packing,2025-01-12 08:53:01.078613,2025-01-12 09:38:06.855569,32,1,0,minor,1.15,0.68,0.3,after
EV0000197,WO000032,SO00646,SKU0020,F2,F2-L1,CUT,Cutting,2025-01-11 08:57:32.696502,2025-01-11 17:27:10.438653,154,1,0,start_of_day,12.06,7.64,8.49,after
EV0000198,WO000032,SO00646,SKU0020,F2,F2-L3,SEW,Sewing,2025-01-11 17:47:54.290492,2025-01-13 17:18:17.205518,154,1,0,minor,11.15,76.01,47.51,after
EV0000199,WO000032,SO00646,SKU0020,F2,F2-L1,QC_INLINE,Quality,2025-01-13 17:35:31.388293,2025-01-13 19:25:17.424723,154,2,1,minor,2.36,1.65,0.73,after
EV0000200,WO000032,SO00646,SKU0020,F2,F2-L2,FINISH,Finishing,2025-01-13 19:33:46.033684,2025-01-14 06:41:20.923936,154,4,0,minor,1.25,13.35,4.45,after
EV0000201,WO000032,SO00646,SKU0020,F2,F2-L2,QC_FINAL,Quality,2025-01-14 06:53:42.454350,2025-01-14 08:31:32.509348,154,1,1,minor,2.47,1.47,0.65,after
EV0000202,WO000032,SO00646,SKU0020,F2,F2-L2,PACK,Packing,2025-01-14 08:39:09.378192,2025-01-14 12:32:24.365121,154,0,0,minor,2.27,3.5,1.55,after
EV0000203,WO000033,SO00232,SKU0027,F2,F2-L3,CUT,Cutting,2025-01-15 09:44:54.511615,2025-01-15 11:02:19.198795,20,0,0,start_of_day,9.07,1.16,1.29,after
EV0000204,WO000033,SO00232,SKU0027,F2,F2-L3,SEW,Sewing,2025-01-15 11:29:01.613644,2025-01-15 14:49:43.869476,20,0,0,minor,5.46,5.35,3.35,after
EV0000205,WO000033,SO00232,SKU0027,F2,F2-L1,QC_INLINE,Quality,2025-01-15 15:43:35.680637,2025-01-15 15:58:06.096845,20,0,0,minor,1.67,0.22,0.1,after
EV0000206,WO000033,SO00232,SKU0027,F2,F2-L2,FINISH,Finishing,2025-01-15 16:04:57.987106,2025-01-15 17:43:06.356053,20,0,0,minor,2.77,1.96,0.65,after
EV0000207,WO000033,SO00232,SKU0027,F2,F2-L1,QC_FINAL,Quality,2025-01-15 17:51:45.422396,2025-01-15 18:09:40.017208,20,1,1,minor,4.27,0.27,0.12,after
EV0000208,WO000033,SO00232,SKU0027,F2,F2-L1,REWORK,Rework,2025-01-15 18:30:33.523385,2025-01-15 18:31:51.944945,1,0,0,none,0.0,0.02,0.0,after
EV0000209,WO000033,SO00232,SKU0027,F2,F2-L2,PACK,Packing,2025-01-15 18:38:11.287956,2025-01-15 19:10:28.316200,20,1,0,minor,1.26,0.48,0.22,after
EV0000210,WO000034,SO00640,SKU0016,F2,F2-L3,CUT,Cutting,2025-01-16 08:35:33.122186,2025-01-16 13:06:11.709105,66,0,0,start_of_day,9.54,4.06,4.51,after
EV0000211,WO000034,SO00640,SKU0016,F2,F2-L1,SEW,Sewing,2025-01-16 14:36:35.971704,2025-01-17 12:14:24.801631,66,0,0,minor,4.23,34.61,21.63,after
EV0000212,WO000034,SO00640,SKU0016,F2,F2-L2,QC_INLINE,Quality,2025-01-17 12:28:05.700075,2025-01-17 13:15:28.109600,66,2,1,minor,1.29,0.71,0.32,after
EV0000213,WO000034,SO00640,SKU0016,F2,F2-L2,REWORK,Rework,2025-01-17 13:29:59.183801,2025-01-17 13:31:45.543395,1,0,0,none,0.0,0.03,0.01,after
EV0000214,WO000034,SO00640,SKU0016,F2,F2-L1,FINISH,Finishing,2025-01-17 13:38:52.172125,2025-01-17 17:28:27.156055,66,0,0,minor,1.24,4.59,1.53,after
EV0000215,WO000034,SO00640,SKU0016,F2,F2-L3,QC_FINAL,Quality,2025-01-17 17:35:29.880101,2025-01-17 18:36:38.515174,66,1,1,minor,6.72,0.92,0.41,after
EV0000216,WO000034,SO00640,SKU0016,F2,F2-L3,PACK,Packing,2025-01-17 18:47:37.383736,2025-01-17 20:18:54.353493,66,1,0,minor,1.26,1.37,0.61,after
EV0000217,WO000035,SO00565,SKU0010,F1,F1-L2,CUT,Cutting,2025-01-10 09:47:59.684419,2025-01-10 11:59:57.983252,52,0,0,start_of_day,13.48,1.98,2.2,after
EV0000218,WO000035,SO00565,SKU0010,F1,F1-L3,SEW,Sewing,2025-01-10 12:31:25.837492,2025-01-11 12:20:23.795603,52,1,0,minor,8.94,38.11,23.82,after
EV0000219,WO000035,SO00565,SKU0010,F1,F1-L1,QC_INLINE,Quality,2025-01-11 13:10:15.608591,2025-01-11 13:41:25.429440,52,2,1,minor,3.09,0.47,0.21,after
EV0000220,WO000035,SO00565,SKU0010,F1,F1-L1,REWORK,Rework,2025-01-11 14:05:27.117966,2025-01-11 14:06:41.077521,1,0,0,none,0.0,0.02,0.0,after
EV0000221,WO000035,SO00565,SKU0010,F1,F1-L2,FINISH,Finishing,2025-01-11 14:11:52.662898,2025-01-11 18:17:44.653492,52,1,0,minor,3.84,4.92,1.64,after
EV0000222,WO000035,SO00565,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-01-11 18:31:44.076048,2025-01-11 19:16:10.650785,52,0,0,minor,0.81,0.67,0.3,after
EV0000223,WO000035,SO00565,SKU0010,F1,F1-L1,PACK,Packing,2025-01-11 19:35:36.180174,2025-01-11 20:55:44.920589,52,0,0,minor,2.34,1.2,0.53,after
EV0000224,WO000036,SO00210,SKU0007,F1,F1-L2,CUT,Cutting,2025-01-15 09:41:43.221472,2025-01-15 16:29:32.412089,114,1,0,start_of_day,6.86,6.12,6.8,after
EV0000225,WO000036,SO00210,SKU0007,F1,F1-L2,SEW,Sewing,2025-01-15 16:43:23.237467,2025-01-17 00:29:00.913015,114,1,0,minor,6.76,50.82,31.76,after
EV0000226,WO000036,SO00210,SKU0007,F1,F1-L1,QC_INLINE,Quality,2025-01-17 00:41:08.523727,2025-01-17 01:34:41.602143,114,1,1,minor,1.88,0.8,0.36,after
EV0000227,WO000036,SO00210,SKU0007,F1,F1-L3,FINISH,Finishing,2025-01-17 01:44:12.341430,2025-01-17 08:45:03.512338,114,2,0,minor,1.73,8.42,2.81,after
EV0000228,WO000036,SO00210,SKU0007,F1,F1-L2,QC_FINAL,Quality,2025-01-17 08:55:36.776997,2025-01-17 10:17:54.344391,114,4,3,minor,2.55,1.23,0.55,after
EV0000229,WO000036,SO00210,SKU0007,F1,F1-L2,REWORK,Rework,2025-01-17 10:47:42.863789,2025-01-17 10:52:27.779810,3,0,0,none,0.0,0.09,0.02,after
EV0000230,WO000036,SO00210,SKU0007,F1,F1-L3,PACK,Packing,2025-01-17 10:56:35.157445,2025-01-17 13:37:43.669665,114,1,0,minor,1.53,2.42,1.07,after
EV0000231,WO000037,SO00668,SKU0003,F2,F2-L1,CUT,Cutting,2025-01-12 09:20:49.509900,2025-01-12 12:43:57.625630,52,1,0,start_of_day,5.78,3.05,3.39,after
EV0000232,WO000037,SO00668,SKU0003,F2,F2-L1,SEW,Sewing,2025-01-12 12:53:54.604086,2025-01-13 04:37:23.927197,52,0,0,minor,4.83,25.16,15.72,after
EV0000233,WO000037,SO00668,SKU0003,F2,F2-L2,QC_INLINE,Quality,2025-01-13 04:56:25.752884,2025-01-13 05:25:20.885656,52,0,0,minor,2.29,0.43,0.19,after
EV0000234,WO000037,SO00668,SKU0003,F2,F2-L2,FINISH,Finishing,2025-01-13 05:30:35.713185,2025-01-13 09:38:14.280311,52,0,0,minor,1.89,4.95,1.65,after
EV0000235,WO000037,SO00668,SKU0003,F2,F2-L2,QC_FINAL,Quality,2025-01-13 09:46:38.514013,2025-01-13 10:36:36.253965,52,1,1,minor,6.87,0.75,0.33,after
EV0000236,WO000037,SO00668,SKU0003,F2,F2-L3,PACK,Packing,2025-01-13 10:57:59.511774,2025-01-13 12:28:04.991013,52,0,0,minor,1.88,1.35,0.6,after
EV0000237,WO000038,SO00086,SKU0028,F2,F2-L3,CUT,Cutting,2025-01-15 09:32:34.218831,2025-01-15 13:33:35.762084,77,1,0,start_of_day,7.69,3.62,4.02,after
EV0000238,WO000038,SO00086,SKU0028,F2,F2-L1,SEW,Sewing,2025-01-15 14:01:56.539942,2025-01-16 13:58:40.504117,77,1,0,minor,5.98,38.31,23.95,after
EV0000239,WO000038,SO00086,SKU0028,F2,F2-L3,QC_INLINE,Quality,2025-01-16 14:17:57.054695,2025-01-16 15:18:48.357350,77,0,0,minor,0.76,0.91,0.41,after
EV0000240,WO000038,SO00086,SKU0028,F2,F2-L1,FINISH,Finishing,2025-01-16 15:33:18.941011,2025-01-16 20:34:08.628569,77,0,0,minor,4.18,6.02,2.01,after
EV0000241,WO000038,SO00086,SKU0028,F2,F2-L1,QC_FINAL,Quality,2025-01-16 20:38:08.728862,2025-01-16 21:53:54.903534,77,0,0,minor,1.1,1.14,0.51,after
EV0000242,WO000038,SO00086,SKU0028,F2,F2-L3,PACK,Packing,2025-01-16 21:57:43.228609,2025-01-16 23:47:21.477005,77,1,0,minor,2.27,1.64,0.73,after
EV0000243,WO000039,SO00571,SKU0015,F1,F1-L3,CUT,Cutting,2025-01-13 10:19:23.402913,2025-01-13 14:29:34.124658,92,1,0,start_of_day,5.5,3.75,4.17,after
EV0000244,WO000039,SO00571,SKU0015,F1,F1-L2,SEW,Sewing,2025-01-13 15:02:14.501170,2025-01-14 20:16:43.913845,92,0,0,minor,7.51,46.79,29.24,after
EV0000245,WO000039,SO00571,SKU0015,F1,F1-L3,QC_INLINE,Quality,2025-01-14 20:25:32.036519,2025-01-14 21:17:40.927151,92,1,1,minor,1.29,0.78,0.35,after
EV0000246,WO000039,SO00571,SKU0015,F1,F1-L3,REWORK,Rework,2025-01-14 21:42:48.598724,2025-01-14 21:45:17.241319,1,0,0,none,0.0,0.05,0.01,after
EV0000247,WO000039,SO00571,SKU0015,F1,F1-L3,FINISH,Finishing,2025-01-14 21:53:35.416561,2025-01-15 02:25:09.173581,92,0,0,minor,1.19,5.43,1.81,after
EV0000248,WO000039,SO00571,SKU0015,F1,F1-L1,QC_FINAL,Quality,2025-01-15 02:31:52.160800,2025-01-15 03:48:50.949861,92,3,2,minor,2.83,1.15,0.51,after
EV0000249,WO000039,SO00571,SKU0015,F1,F1-L1,REWORK,Rework,2025-01-15 04:50:38.059728,2025-01-15 04:54:38.369739,2,0,0,none,0.0,0.07,0.01,after
EV0000250,WO000039,SO00571,SKU0015,F1,F1-L2,PACK,Packing,2025-01-15 05:05:13.629674,2025-01-15 07:13:45.149177,92,0,0,minor,1.71,1.93,0.86,after
EV0000251,WO000040,SO00119,SKU0011,F1,F1-L1,CUT,Cutting,2025-01-11 08:52:51.366757,2025-01-11 21:17:37.411109,269,0,0,start_of_day,16.47,11.17,12.41,after
EV0000252,WO000040,SO00119,SKU0011,F1,F1-L1,SEW,Sewing,2025-01-11 21:28:15.227324,2025-01-16 00:08:01.814548,269,5,0,minor,4.44,157.86,98.66,after
EV0000253,WO000040,SO00119,SKU0011,F1,F1-L3,QC_INLINE,Quality,2025-01-16 00:19:12.410511,2025-01-16 02:36:20.609031,269,9,6,minor,1.72,2.06,0.91,after
EV0000254,WO000040,SO00119,SKU0011,F1,F1-L2,FINISH,Finishing,2025-01-16 02:43:11.606459,2025-01-16 19:16:29.783889,269,2,0,minor,1.3,19.87,6.62,after
EV0000255,WO000040,SO00119,SKU0011,F1,F1-L3,QC_FINAL,Quality,2025-01-16 19:23:44.250369,2025-01-16 22:32:45.465749,269,4,3,minor,1.91,2.84,1.26,after
EV0000256,WO000040,SO00119,SKU0011,F1,F1-L2,PACK,Packing,2025-01-16 22:48:59.304273,2025-01-17 06:13:08.682832,269,2,0,minor,2.36,6.66,2.96,after
EV0000257,WO000041,SO00596,SKU0011,F1,F1-L3,CUT,Cutting,2025-01-17 08:27:02.650583,2025-01-17 18:04:00.288450,232,5,0,start_of_day,6.48,8.65,9.62,after
EV0000258,WO000041,SO00596,SKU0011,F1,F1-L2,SEW,Sewing,2025-01-17 18:35:05.657366,2025-01-21 06:41:06.656559,232,0,0,minor,6.59,134.56,84.1,after
EV0000259,WO000041,SO00596,SKU0011,F1,F1-L2,QC_INLINE,Quality,2025-01-21 07:02:38.419635,2025-01-21 09:02:10.944188,232,1,1,minor,2.16,1.79,0.8,after
EV0000260,WO000041,SO00596,SKU0011,F1,F1-L2,FINISH,Finishing,2025-01-21 09:08:27.538418,2025-01-21 23:07:29.965222,232,1,0,minor,1.58,16.78,5.59,after
EV0000261,WO000041,SO00596,SKU0011,F1,F1-L1,QC_FINAL,Quality,2025-01-21 23:19:10.446843,2025-01-22 02:13:12.250115,232,4,3,minor,4.51,2.61,1.16,after
EV0000262,WO000041,SO00596,SKU0011,F1,F1-L2,PACK,Packing,2025-01-22 02:22:56.524294,2025-01-22 09:54:30.415153,232,2,0,minor,2.44,6.77,3.01,after
EV0000263,WO000042,SO00641,SKU0017,F2,F2-L3,CUT,Cutting,2025-01-14 08:48:48.915433,2025-01-14 11:42:42.273275,53,0,0,start_of_day,8.01,2.61,2.9,after
EV0000264,WO000042,SO00641,SKU0017,F2,F2-L3,SEW,Sewing,2025-01-14 12:09:38.678710,2025-01-15 02:32:23.463823,53,0,0,minor,3.42,23.01,14.38,after
EV0000265,WO000042,SO00641,SKU0017,F2,F2-L3,QC_INLINE,Quality,2025-01-15 02:49:19.890698,2025-01-15 03:23:48.290318,53,3,2,minor,1.09,0.52,0.23,after
EV0000266,WO000042,SO00641,SKU0017,F2,F2-L1,FINISH,Finishing,2025-01-15 03:45:31.237992,2025-01-15 07:31:34.162868,53,1,0,minor,2.51,4.52,1.51,after
EV0000267,WO000042,SO00641,SKU0017,F2,F2-L1,QC_FINAL,Quality,2025-01-15 07:34:40.707535,2025-01-15 08:18:07.874609,53,1,1,minor,2.02,0.65,0.29,after
EV0000268,WO000042,SO00641,SKU0017,F2,F2-L2,PACK,Packing,2025-01-15 08:29:18.998629,2025-01-15 09:42:44.024924,53,2,0,minor,2.64,1.1,0.49,after
EV0000269,WO000043,SO00448,SKU0015,F1,F1-L1,CUT,Cutting,2025-01-12 11:03:14.439332,2025-01-12 12:33:48.098854,36,1,0,start_of_day,6.22,1.36,1.51,after
EV0000270,WO000043,SO00448,SKU0015,F1,F1-L2,SEW,Sewing,2025-01-12 12:49:33.162292,2025-01-12 23:25:02.754488,36,0,0,minor,6.21,16.95,10.59,after
EV0000271,WO000043,SO00448,SKU0015,F1,F1-L3,QC_INLINE,Quality,2025-01-12 23:32:32.398553,2025-01-12 23:53:05.846643,36,1,1,minor,1.13,0.31,0.14,after
EV0000272,WO000043,SO00448,SKU0015,F1,F1-L3,REWORK,Rework,2025-01-13 00:06:57.664794,2025-01-13 00:08:27.610872,1,0,0,none,0.0,0.03,0.0,after
EV0000273,WO000043,SO00448,SKU0015,F1,F1-L2,FINISH,Finishing,2025-01-13 00:18:24.296235,2025-01-13 02:33:38.985954,36,0,0,minor,1.67,2.7,0.9,after
EV0000274,WO000043,SO00448,SKU0015,F1,F1-L3,QC_FINAL,Quality,2025-01-13 02:41:39.884704,2025-01-13 03:10:11.625118,36,2,1,minor,1.83,0.43,0.19,after
EV0000275,WO000043,SO00448,SKU0015,F1,F1-L3,REWORK,Rework,2025-01-13 03:36:22.532745,2025-01-13 03:38:21.190215,1,0,0,none,0.0,0.04,0.01,after
EV0000276,WO000043,SO00448,SKU0015,F1,F1-L2,PACK,Packing,2025-01-13 03:44:57.230716,2025-01-13 04:51:27.562908,36,0,0,minor,2.59,1.0,0.44,after
EV0000277,WO000044,SO00194,SKU0015,F1,F1-L3,CUT,Cutting,2025-01-18 08:41:12.348717,2025-01-18 10:58:37.062300,52,3,0,start_of_day,5.98,2.06,2.29,after
EV0000278,WO000044,SO00194,SKU0015,F1,F1-L2,SEW,Sewing,2025-01-18 11:18:19.230887,2025-01-19 02:01:29.888192,52,1,0,minor,6.18,23.55,14.72,after
EV0000279,WO000044,SO00194,SKU0015,F1,F1-L3,QC_INLINE,Quality,2025-01-19 02:29:48.587386,2025-01-19 02:58:08.761453,52,0,0,minor,1.91,0.43,0.19,after
EV0000280,WO000044,SO00194,SKU0015,F1,F1-L2,FINISH,Finishing,2025-01-19 03:02:05.042544,2025-01-19 05:56:45.303837,52,1,0,minor,2.62,3.49,1.16,after
EV0000281,WO000044,SO00194,SKU0015,F1,F1-L3,QC_FINAL,Quality,2025-01-19 06:06:02.765604,2025-01-19 06:52:41.697807,52,1,1,minor,3.86,0.7,0.31,after
EV0000282,WO000044,SO00194,SKU0015,F1,F1-L3,REWORK,Rework,2025-01-19 07:01:51.944321,2025-01-19 07:03:39.113553,1,0,0,none,0.0,0.03,0.01,after
EV0000283,WO000044,SO00194,SKU0015,F1,F1-L2,PACK,Packing,2025-01-19 07:12:05.116713,2025-01-19 08:22:39.767721,52,0,0,minor,1.5,1.06,0.47,after
EV0000284,WO000045,SO00111,SKU0019,F2,F2-L3,CUT,Cutting,2025-01-15 09:32:14.210302,2025-01-15 14:27:43.276980,86,0,0,start_of_day,10.77,4.43,4.92,after
EV0000285,WO000045,SO00111,SKU0019,F2,F2-L2,SEW,Sewing,2025-01-15 14:44:54.735908,2025-01-16 13:33:23.000712,86,0,0,minor,4.55,36.49,22.81,after
EV0000286,WO000045,SO00111,SKU0019,F2,F2-L2,QC_INLINE,Quality,2025-01-16 13:42:14.750982,2025-01-16 14:41:59.107087,86,2,1,minor,2.23,0.9,0.4,after
EV0000287,WO000045,SO00111,SKU0019,F2,F2-L2,FINISH,Finishing,2025-01-16 14:50:10.113380,2025-01-16 21:26:29.916630,86,2,0,minor,2.03,7.93,2.64,after
