week,sku_id,location_id,on_hand_qty,backorder_qty,reserved_qty,shipped_qty,late_ship_qty,freight_cost,demand_qty,throughput_qty,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton
2025-06-30,SKU0023,DC_DN,0,0,0,76,0,16.54,338,118,Tee,Fleece,Grey,core,13.1,24
2025-06-30,SKU0023,DC_HCMC,0,0,0,239,0,26.61,338,118,Tee,Fleece,Grey,core,13.1,24
2025-06-30,SKU0027,DC_HN,0,0,0,65,65,8.82,71,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-30,SKU0028,DC_HN,0,0,0,38,38,4.95,41,36,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-30,SKU0030,DC_DN,0,0,0,106,0,23.76,110,96,Dress,Fleece,Sand,core,22.65,36
2025-07-07,SKU0001,DC_HN,0,0,0,94,0,10.88,108,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-07-07,SKU0002,DC_HCMC,0,0,0,145,145,15.94,356,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-07-07,SKU0002,DC_HN,0,0,0,164,0,22.43,356,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-07-07,SKU0003,DC_HCMC,0,0,0,37,0,3.91,42,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-07-07,SKU0004,DC_HCMC,0,0,0,224,0,24.6,230,0,Tee,Ripstop,White,extended,14.15,36
2025-07-07,SKU0009,DC_DN,0,0,0,269,269,59.41,409,0,Polo,Fleece,Sand,extended,14.71,24
2025-07-07,SKU0009,DC_HCMC,0,0,0,134,0,16.7,409,0,Polo,Fleece,Sand,extended,14.71,24
2025-07-07,SKU0013,DC_HN,0,0,0,242,0,28.68,248,0,Polo,Cotton_Jersey,White,core,17.4,24
2025-07-07,SKU0014,DC_HN,0,0,0,57,0,6.88,59,0,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-07-07,SKU0015,DC_HN,0,0,0,275,0,33.94,432,210,Polo,French_Terry,White,core,20.18,24
2025-07-07,SKU0018,DC_CT,0,0,0,110,0,18.11,305,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-07-07,SKU0018,DC_HN,0,0,0,156,156,17.96,305,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-07-07,SKU0020,DC_HN,0,0,0,84,0,9.99,162,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-07-07,SKU0021,DC_HN,0,0,0,261,0,30.66,276,0,Legging,Fleece,Olive,extended,19.03,24
2025-07-07,SKU0022,DC_HCMC,0,0,0,123,0,14.93,319,0,Dress,Ripstop,Grey,core,22.11,24
2025-07-07,SKU0022,DC_HN,0,0,0,177,177,23.35,319,0,Dress,Ripstop,Grey,core,22.11,24
2025-07-07,SKU0023,DC_HN,0,0,0,109,109,15.36,109,0,Tee,Fleece,Grey,core,13.1,24
2025-07-07,SKU0024,DC_CT,0,0,0,101,0,16.47,122,0,Tee,Fleece,Black,core,6.06,36
2025-07-07,SKU0025,DC_CT,0,0,0,93,0,14.75,222,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-07-07,SKU0025,DC_HCMC,0,0,0,132,0,15.39,222,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-07-07,SKU0026,DC_DN,0,0,0,83,0,17.02,132,0,Jacket,Poly_Spandex,Red,core,26.19,24
2025-07-07,SKU0027,DC_DN,0,0,0,149,149,29.48,406,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-07-07,SKU0027,DC_HN,0,0,0,101,101,11.99,406,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-07-14,SKU0001,DC_HCMC,0,0,0,51,51,5.75,62,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-07-14,SKU0002,DC_DN,0,0,0,229,0,51.4,475,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-07-14,SKU0002,DC_HCMC,0,0,0,237,0,27.29,475,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-07-14,SKU0006,DC_DN,0,0,0,19,19,3.71,21,0,Jacket,French_Terry,White,core,25.25,36
2025-07-14,SKU0007,DC_HCMC,0,0,0,58,58,6.95,69,0,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-07-14,SKU0009,DC_HN,0,0,0,156,0,19.96,152,0,Polo,Fleece,Sand,extended,14.71,24
2025-07-14,SKU0010,DC_HN,0,0,0,303,0,36.48,344,0,Short,Cotton_Jersey,White,core,29.47,24
2025-07-14,SKU0016,DC_CT,0,0,0,40,0,5.87,147,0,Jacket,Fleece,White,core,22.06,24
2025-07-14,SKU0016,DC_HCMC,0,0,0,36,0,4.44,147,0,Jacket,Fleece,White,core,22.06,24
2025-07-14,SKU0016,DC_HN,0,0,0,53,0,6.07,147,0,Jacket,Fleece,White,core,22.06,24
2025-07-14,SKU0017,DC_HCMC,0,0,0,52,52,6.47,52,0,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-07-14,SKU0020,DC_DN,0,0,0,120,0,27.92,170,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-07-14,SKU0020,DC_HN,0,0,0,41,0,4.83,170,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-07-14,SKU0022,DC_HN,0,0,0,96,0,11.24,113,0,Dress,Ripstop,Grey,core,22.11,24
2025-07-14,SKU0024,DC_HCMC,0,0,0,62,0,7.09,64,0,Tee,Fleece,Black,core,6.06,36
2025-07-14,SKU0026,DC_HCMC,0,0,0,235,235,27.259999999999998,256,0,Jacket,Poly_Spandex,Red,core,26.19,24
2025-07-14,SKU0028,DC_HN,0,0,0,27,0,3.17,33,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-07-14,SKU0029,DC_CT,0,0,0,55,0,7.37,154,0,Tee,French_Terry,Olive,core,6,24
2025-07-14,SKU0029,DC_HCMC,0,0,0,98,98,12.72,154,0,Tee,French_Terry,Olive,core,6,24
2025-07-14,SKU0030,DC_HCMC,0,0,0,74,0,9.48,90,0,Dress,Fleece,Sand,core,22.65,36
2025-07-21,SKU0005,DC_DN,0,0,0,61,61,14.02,61,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-07-28,SKU0015,DC_HN,0,0,0,169,0,22.1,190,0,Polo,French_Terry,White,core,20.18,24
2025-07-28,SKU0024,DC_HN,0,0,0,91,0,12.1,96,0,Tee,Fleece,Black,core,6.06,36
2025-01-27,SKU0022,NA,0,0,0,0,0,0,72,0,Dress,Ripstop,Grey,core,22.11,24
2025-02-10,SKU0001,NA,0,0,0,0,0,0,50,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-02-17,SKU0010,NA,0,0,0,0,0,0,106,134,Short,Cotton_Jersey,White,core,29.47,24
2025-02-17,SKU0012,NA,0,0,0,0,0,0,57,287,Legging,Ripstop,Black,core,19.69,24
2025-02-17,SKU0022,NA,0,0,0,0,0,0,54,214,Dress,Ripstop,Grey,core,22.11,24
2025-03-10,SKU0013,NA,0,0,0,0,0,0,88,361,Polo,Cotton_Jersey,White,core,17.4,24
2025-03-10,SKU0014,NA,0,0,0,0,0,0,69,265,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-04-07,SKU0020,NA,0,0,0,0,0,0,82,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-04-14,SKU0030,NA,0,0,0,0,0,0,81,141,Dress,Fleece,Sand,core,22.65,36
2025-04-21,SKU0003,NA,0,0,0,0,0,0,114,215,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-04-21,SKU0021,NA,0,0,0,0,0,0,157,0,Legging,Fleece,Olive,extended,19.03,24
2025-04-28,SKU0003,NA,0,0,0,0,0,0,69,49,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-04-28,SKU0019,NA,0,0,0,0,0,0,56,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-04-28,SKU0030,NA,0,0,0,0,0,0,82,0,Dress,Fleece,Sand,core,22.65,36
2025-05-05,SKU0028,NA,0,0,0,0,0,0,49,280,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-05-19,SKU0001,NA,0,0,0,0,0,0,49,29,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-19,SKU0003,NA,0,0,0,0,0,0,129,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-05-19,SKU0006,NA,0,0,0,0,0,0,91,96,Jacket,French_Terry,White,core,25.25,36
2025-05-19,SKU0015,NA,0,0,0,0,0,0,145,0,Polo,French_Terry,White,core,20.18,24
2025-05-19,SKU0027,NA,0,0,0,0,0,0,69,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-07-07,SKU0028,NA,0,0,0,0,0,0,74,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2024-12-30,SKU0001,NA,0,0,0,0,0,0,0,62,Dress,Poly_Spandex,Red,core,24.34,24
2024-12-30,SKU0013,NA,0,0,0,0,0,0,0,74,Polo,Cotton_Jersey,White,core,17.4,24
2024-12-30,SKU0020,NA,0,0,0,0,0,0,0,99,Hoodie,Cotton_Jersey,Black,core,20.3,12
2024-12-30,SKU0029,NA,0,0,0,0,0,0,0,63,Tee,French_Terry,Olive,core,6,24
2025-01-06,SKU0005,NA,0,0,0,0,0,0,0,101,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-01-06,SKU0009,NA,0,0,0,0,0,0,0,82,Polo,Fleece,Sand,extended,14.71,24
2025-01-06,SKU0012,NA,0,0,0,0,0,0,0,151,Legging,Ripstop,Black,core,19.69,24
2025-01-06,SKU0018,NA,0,0,0,0,0,0,0,129,Tee,Poly_Spandex,Black,extended,7.01,24
2025-01-06,SKU0019,NA,0,0,0,0,0,0,0,64,Hoodie,Fleece,Blue,extended,20.22,24
2025-01-06,SKU0020,NA,0,0,0,0,0,0,0,74,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-01-06,SKU0023,NA,0,0,0,0,0,0,0,254,Tee,Fleece,Grey,core,13.1,24
2025-01-06,SKU0028,NA,0,0,0,0,0,0,0,233,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-01-13,SKU0003,NA,0,0,0,0,0,0,0,23,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-01-13,SKU0006,NA,0,0,0,0,0,0,0,239,Jacket,French_Terry,White,core,25.25,36
2025-01-13,SKU0008,NA,0,0,0,0,0,0,0,65,Hoodie,French_Terry,Sand,core,23.12,12
2025-01-13,SKU0016,NA,0,0,0,0,0,0,0,218,Jacket,Fleece,White,core,22.06,24
2025-01-13,SKU0017,NA,0,0,0,0,0,0,0,165,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-01-13,SKU0018,NA,0,0,0,0,0,0,0,137,Tee,Poly_Spandex,Black,extended,7.01,24
2025-01-13,SKU0021,NA,0,0,0,0,0,0,0,42,Legging,Fleece,Olive,extended,19.03,24
2025-01-13,SKU0025,NA,0,0,0,0,0,0,0,104,Short,Poly_Spandex,Navy,core,25.18,36
2025-01-13,SKU0027,NA,0,0,0,0,0,0,0,414,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-01-20,SKU0008,NA,0,0,0,0,0,0,0,143,Hoodie,French_Terry,Sand,core,23.12,12
2025-01-20,SKU0011,NA,0,0,0,0,0,0,0,22,Short,Cotton_Jersey,Red,core,22.81,24
2025-01-20,SKU0014,NA,0,0,0,0,0,0,0,41,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-01-20,SKU0015,NA,0,0,0,0,0,0,0,48,Polo,French_Terry,White,core,20.18,24
2025-01-20,SKU0016,NA,0,0,0,0,0,0,0,172,Jacket,Fleece,White,core,22.06,24
2025-01-20,SKU0020,NA,0,0,0,0,0,0,0,275,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-01-20,SKU0024,NA,0,0,0,0,0,0,0,70,Tee,Fleece,Black,core,6.06,36
2025-01-27,SKU0002,NA,0,0,0,0,0,0,0,92,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-01-27,SKU0004,NA,0,0,0,0,0,0,0,261,Tee,Ripstop,White,extended,14.15,36
2025-01-27,SKU0013,NA,0,0,0,0,0,0,0,277,Polo,Cotton_Jersey,White,core,17.4,24
2025-01-27,SKU0019,NA,0,0,0,0,0,0,0,67,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-03,SKU0001,NA,0,0,0,0,0,0,0,118,Dress,Poly_Spandex,Red,core,24.34,24
2025-02-03,SKU0017,NA,0,0,0,0,0,0,0,130,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-02-03,SKU0019,NA,0,0,0,0,0,0,0,107,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-03,SKU0027,NA,0,0,0,0,0,0,0,123,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-02-03,SKU0030,NA,0,0,0,0,0,0,0,136,Dress,Fleece,Sand,core,22.65,36
2025-02-10,SKU0003,NA,0,0,0,0,0,0,0,120,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-02-10,SKU0005,NA,0,0,0,0,0,0,0,36,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-02-10,SKU0010,NA,0,0,0,0,0,0,0,248,Short,Cotton_Jersey,White,core,29.47,24
2025-02-10,SKU0015,NA,0,0,0,0,0,0,0,166,Polo,French_Terry,White,core,20.18,24
2025-02-10,SKU0021,NA,0,0,0,0,0,0,0,27,Legging,Fleece,Olive,extended,19.03,24
2025-02-10,SKU0023,NA,0,0,0,0,0,0,0,275,Tee,Fleece,Grey,core,13.1,24
2025-02-10,SKU0025,NA,0,0,0,0,0,0,0,616,Short,Poly_Spandex,Navy,core,25.18,36
2025-02-10,SKU0028,NA,0,0,0,0,0,0,0,111,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-17,SKU0011,NA,0,0,0,0,0,0,0,101,Short,Cotton_Jersey,Red,core,22.81,24
2025-02-24,SKU0002,NA,0,0,0,0,0,0,0,505,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-02-24,SKU0023,NA,0,0,0,0,0,0,0,219,Tee,Fleece,Grey,core,13.1,24
2025-02-24,SKU0026,NA,0,0,0,0,0,0,0,58,Jacket,Poly_Spandex,Red,core,26.19,24
2025-03-03,SKU0015,NA,0,0,0,0,0,0,0,197,Polo,French_Terry,White,core,20.18,24
2025-03-03,SKU0027,NA,0,0,0,0,0,0,0,170,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-03-10,SKU0007,NA,0,0,0,0,0,0,0,64,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-03-10,SKU0011,NA,0,0,0,0,0,0,0,217,Short,Cotton_Jersey,Red,core,22.81,24
2025-03-10,SKU0024,NA,0,0,0,0,0,0,0,151,Tee,Fleece,Black,core,6.06,36
2025-03-10,SKU0026,NA,0,0,0,0,0,0,0,127,Jacket,Poly_Spandex,Red,core,26.19,24
2025-03-10,SKU0028,NA,0,0,0,0,0,0,0,133,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-03-10,SKU0029,NA,0,0,0,0,0,0,0,224,Tee,French_Terry,Olive,core,6,24
2025-03-17,SKU0003,NA,0,0,0,0,0,0,0,124,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-03-17,SKU0016,NA,0,0,0,0,0,0,0,128,Jacket,Fleece,White,core,22.06,24
2025-03-17,SKU0022,NA,0,0,0,0,0,0,0,23,Dress,Ripstop,Grey,core,22.11,24
2025-03-17,SKU0023,NA,0,0,0,0,0,0,0,120,Tee,Fleece,Grey,core,13.1,24
2025-03-24,SKU0018,NA,0,0,0,0,0,0,0,271,Tee,Poly_Spandex,Black,extended,7.01,24
2025-03-24,SKU0019,NA,0,0,0,0,0,0,0,157,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-24,SKU0023,NA,0,0,0,0,0,0,0,270,Tee,Fleece,Grey,core,13.1,24
2025-03-31,SKU0010,NA,0,0,0,0,0,0,0,193,Short,Cotton_Jersey,White,core,29.47,24
2025-03-31,SKU0011,NA,0,0,0,0,0,0,0,237,Short,Cotton_Jersey,Red,core,22.81,24
2025-03-31,SKU0016,NA,0,0,0,0,0,0,0,429,Jacket,Fleece,White,core,22.06,24
2025-03-31,SKU0019,NA,0,0,0,0,0,0,0,118,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-31,SKU0028,NA,0,0,0,0,0,0,0,81,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-03-31,SKU0029,NA,0,0,0,0,0,0,0,757,Tee,French_Terry,Olive,core,6,24
2025-03-31,SKU0030,NA,0,0,0,0,0,0,0,91,Dress,Fleece,Sand,core,22.65,36
2025-04-07,SKU0001,NA,0,0,0,0,0,0,0,240,Dress,Poly_Spandex,Red,core,24.34,24
2025-04-07,SKU0008,NA,0,0,0,0,0,0,0,245,Hoodie,French_Terry,Sand,core,23.12,12
2025-04-07,SKU0012,NA,0,0,0,0,0,0,0,178,Legging,Ripstop,Black,core,19.69,24
2025-04-07,SKU0027,NA,0,0,0,0,0,0,0,112,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-04-07,SKU0028,NA,0,0,0,0,0,0,0,75,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-04-14,SKU0003,NA,0,0,0,0,0,0,0,118,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-04-14,SKU0015,NA,0,0,0,0,0,0,0,97,Polo,French_Terry,White,core,20.18,24
2025-04-14,SKU0017,NA,0,0,0,0,0,0,0,139,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-04-14,SKU0028,NA,0,0,0,0,0,0,0,218,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-04-21,SKU0011,NA,0,0,0,0,0,0,0,706,Short,Cotton_Jersey,Red,core,22.81,24
2025-04-21,SKU0012,NA,0,0,0,0,0,0,0,181,Legging,Ripstop,Black,core,19.69,24
2025-04-21,SKU0016,NA,0,0,0,0,0,0,0,141,Jacket,Fleece,White,core,22.06,24
2025-04-21,SKU0019,NA,0,0,0,0,0,0,0,60,Hoodie,Fleece,Blue,extended,20.22,24
2025-04-28,SKU0010,NA,0,0,0,0,0,0,0,461,Short,Cotton_Jersey,White,core,29.47,24
2025-04-28,SKU0022,NA,0,0,0,0,0,0,0,136,Dress,Ripstop,Grey,core,22.11,24
2025-04-28,SKU0027,NA,0,0,0,0,0,0,0,127,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-05-05,SKU0004,NA,0,0,0,0,0,0,0,246,Tee,Ripstop,White,extended,14.15,36
2025-05-05,SKU0013,NA,0,0,0,0,0,0,0,22,Polo,Cotton_Jersey,White,core,17.4,24
2025-05-05,SKU0019,NA,0,0,0,0,0,0,0,100,Hoodie,Fleece,Blue,extended,20.22,24
2025-05-05,SKU0021,NA,0,0,0,0,0,0,0,138,Legging,Fleece,Olive,extended,19.03,24
2025-05-05,SKU0022,NA,0,0,0,0,0,0,0,155,Dress,Ripstop,Grey,core,22.11,24
2025-05-05,SKU0027,NA,0,0,0,0,0,0,0,74,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-05-12,SKU0001,NA,0,0,0,0,0,0,0,63,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-12,SKU0003,NA,0,0,0,0,0,0,0,187,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-05-12,SKU0006,NA,0,0,0,0,0,0,0,100,Jacket,French_Terry,White,core,25.25,36
2025-05-12,SKU0023,NA,0,0,0,0,0,0,0,574,Tee,Fleece,Grey,core,13.1,24
2025-05-12,SKU0030,NA,0,0,0,0,0,0,0,158,Dress,Fleece,Sand,core,22.65,36
2025-05-19,SKU0002,NA,0,0,0,0,0,0,0,223,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-05-19,SKU0008,NA,0,0,0,0,0,0,0,40,Hoodie,French_Terry,Sand,core,23.12,12
2025-05-19,SKU0009,NA,0,0,0,0,0,0,0,43,Polo,Fleece,Sand,extended,14.71,24
2025-05-19,SKU0019,NA,0,0,0,0,0,0,0,267,Hoodie,Fleece,Blue,extended,20.22,24
2025-05-19,SKU0021,NA,0,0,0,0,0,0,0,317,Legging,Fleece,Olive,extended,19.03,24
2025-05-19,SKU0026,NA,0,0,0,0,0,0,0,92,Jacket,Poly_Spandex,Red,core,26.19,24
2025-05-26,SKU0007,NA,0,0,0,0,0,0,0,46,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-05-26,SKU0008,NA,0,0,0,0,0,0,0,59,Hoodie,French_Terry,Sand,core,23.12,12
2025-05-26,SKU0014,NA,0,0,0,0,0,0,0,133,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-05-26,SKU0030,NA,0,0,0,0,0,0,0,37,Dress,Fleece,Sand,core,22.65,36
2025-06-02,SKU0010,NA,0,0,0,0,0,0,0,193,Short,Cotton_Jersey,White,core,29.47,24
2025-06-02,SKU0011,NA,0,0,0,0,0,0,0,271,Short,Cotton_Jersey,Red,core,22.81,24
2025-06-02,SKU0019,NA,0,0,0,0,0,0,0,272,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-02,SKU0030,NA,0,0,0,0,0,0,0,257,Dress,Fleece,Sand,core,22.65,36
2025-06-09,SKU0023,NA,0,0,0,0,0,0,0,175,Tee,Fleece,Grey,core,13.1,24
2025-06-09,SKU0027,NA,0,0,0,0,0,0,0,288,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-16,SKU0008,NA,0,0,0,0,0,0,0,59,Hoodie,French_Terry,Sand,core,23.12,12
2025-06-16,SKU0012,NA,0,0,0,0,0,0,0,102,Legging,Ripstop,Black,core,19.69,24
2025-06-16,SKU0025,NA,0,0,0,0,0,0,0,97,Short,Poly_Spandex,Navy,core,25.18,36
2025-06-16,SKU0026,NA,0,0,0,0,0,0,0,254,Jacket,Poly_Spandex,Red,core,26.19,24
2025-06-16,SKU0028,NA,0,0,0,0,0,0,0,46,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-23,SKU0001,NA,0,0,0,0,0,0,0,51,Dress,Poly_Spandex,Red,core,24.34,24
2025-06-23,SKU0003,NA,0,0,0,0,0,0,0,43,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-06-23,SKU0028,NA,0,0,0,0,0,0,0,78,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-30,SKU0009,NA,0,0,0,0,0,0,0,164,Polo,Fleece,Sand,extended,14.71,24
2025-06-30,SKU0024,NA,0,0,0,0,0,0,0,108,Tee,Fleece,Black,core,6.06,36
2025-06-30,SKU0026,NA,0,0,0,0,0,0,0,281,Jacket,Poly_Spandex,Red,core,26.19,24
2025-07-07,SKU0006,NA,0,0,0,0,0,0,0,23,Jacket,French_Terry,White,core,25.25,36
2025-07-07,SKU0010,NA,0,0,0,0,0,0,0,391,Short,Cotton_Jersey,White,core,29.47,24
